year,grid_import_capacity_[MWh],grid_export_capacity,P_wind,P_solar,wind_PPA,solar_PPA,grid_import_tariff,export_revenues,max_loads,min_loads,RES,RES_constraint,RES_grid_constraint,NH3_potential_3h,NH3_potential_2h,NH3_potential,excess_after_min,NH3_supplied_after_RES,H2_supplied_after_RES,min_loads_after_RES,excess_after_max,max_loads_after_RES,min_loads_after_RES_pot_curtailment,H2_min_required,H2_min_pot_curtailment,min_loads_supplied_after_RES,wind_prod_ratio,solar_prod_ratio,H2_shortfall,H2_SOC_target,H2_charging,H2_wind_charging,H2_solar_charging,H2_storage,H2_SOC_[%],RES_excess_after_H2,H2_discharge,min_loads_after_H2,excess_after_H2_charging,H2_SOC_target_remaining,BESS_shortfall,SOC_target,NH3_potential_inclu_SOCs_excess,NH3_target,RES_available,grid_import,grid_to_HB,grid_to_H2,NH3_target_after_grid,RES_BESS_charging,P_wind_BESS_charging,P_solar_BESS_charging,E_bat,SOC_[%],RES_excess,H2_SOC_excess,BESS_SOC_excess,SOCs_excess,BESS_discharge,RES_to_plant,RES_to_H2,RES_to_HB,BESS_to_H2,BESS_to_HB,grid_export,wind_grid_export,solar_grid_export,RES_excess_after_grid_export,H2_charging_after_grid_export,H2_wind_charging_after_grid_export,H2_solar_charging_after_grid_export,BESS_charging_after_grid_export,BESS_wind_charging_after_grid_export,BESS_solar_charging_after_grid_export,NH3_target_remainder,RES_final_curtailment,final_solar_curtailment,final_wind_curtailment,direct_solar,direct_wind,final_H2_prod_[MWh],final_NH3_prod_[MWh],final_H2_prod_[tonnes],final_NH3_prod_[tonnes],grey_H2_prod_[tonnes],green_H2_prod_[tonnes],green_NH3_prod_[tonnes],grey_NH3_prod_[tonnes],max_energy_deficit,min_energy_deficit,NH3_cf_[%],H2_cf_[%],trip_event,test_ramp_rates,shortfall_events,BESS_usable_energy,HB_loads,HB_checks,total_H2_charging,solar_transmission_losses,wind_transmission_losses,wind_cost,solar_cost,grid_import_cost,elec_feed_water_m3,elec_cooling_water_m3,HB_cooling_water_m3,waste_water_m3,total_water_m3,waste_water_energy_MWh,water_consumption_cost,solar_export_revenues,wind_export_revenues,total_grid_export_revenues,Electrolyser_SOH,gross_solar_NPV,solar_cost_NPV,PV_opex,final_solar_curtailment_NPV,total_solar_BESS_charging_NPV,total_solar_H2_charging_NPV,PV_variable_opex_NPV,direct_solar_NPV,gross_wind_NPV,wind_cost_NPV,wind_opex,final_wind_curtailment_NPV,total_wind_BESS_charging_NPV,total_wind_H2_charging_NPV,wind_variable_opex_NPV,direct_wind_NPV,BESS_opex,BESS_NPV,electrolyser_opex_NPV,H2_storage_opex_NPV,H2_discharge_storage_NPV,HB_opex_NPV,NH3_storage_opex_NPV,NH3_fixed_opex_NPV,process_plant_fixed_opex_NPV,water_cost_NPV,H2_water_cost_NPV,NH3_water_cost_NPV,grid_import_NPV,grid_import_cost_NPV,solar_grid_export_NPV,wind_grid_export_NPV,max_energy_deficit_NPV,min_energy_deficit_NPV,grid_OPEX_NPV,final_NH3_prod_NPV,max_loads_NPV,min_loads_NPV,final_H2_prod_[tonnes]_NPV,final_NH3_prod_[tonnes]_NPV,H2_pipeline_opex_NPV,H2O_pipeline_opex_NPV,BESS_aug_cost,elect_aug_cost,electrolyser_stack_replacment,HB_refurbishment,grid_fixed_opex
11,876000.0,350400.0,0.0,857496.2475643852,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,857496.2475643852,4629.212084368954,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,856102.4564401249,95.99112426035492,857400.2564401248,1428.5875739644969,852867.0354800163,4778.716909713885,-851438.4479060516,1330.2,-851536.8354800164,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.9226121707,1.9997656666190302,857496.2475643852,4481.201024976358,98.3875739644968,857496.2475643852,0.0,0.0,309.301775147929,3340445312.1577735,9407.499408284022,857496.2475643852,297.08629893871324,297.0862989387129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852867.0354800163,10021307719.452316,0.0,10021307719.452316,0.0,4629.212084368954,4341.394422533435,287.81766183551963,0.0,0.0,156111.4555434056,0.0,156111.4555434056,692274.3900638614,4481.189872749235,0.0,4481.189872749235,0.0,0.0,0.0,0.0,686281.8874602156,686281.8874602156,0.0,9110.401957118169,0.0,8822.58429528267,9407.499408284022,152.07483757042246,835.5770868203341,0.0,152.0750298013008,835.5770868203341,0.0,0.0,0.0,2903.535943385459,2.0140587365101403,0.0,435.60000000000014,0.0,0.0,584.9039607742325,6131.999999999988,4481.189872749235,5992.502603645949,0.0,0.0,0.0,0.0,1341.3000673711263,0.0,4913.193270503563,6387.143177957742,12641.636515832433,14.051714991507039,10113.309212665947,0.0,0.0,0.0,89.53382542587164,379258.0837465945,0.0,12909255.448174128,303532.4694276454,0.0,1981.964922728028,35.15306676689977,4029.397910756953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646193085098599,0.0,1361245.823789226,0.0,1981.9698551954293,10047.989645037242,0.0,0.0,0.0,4472.969162520416,0.0,0.0,131.39693702788395,0.0,69045.81990702898,0.0,0.0,0.0,0.01026580560927018,4160.799780252246,4160.799780252246,3328.3643248784774,67.26048265150274,369.56355863965143,0.01026580560927018,0.01026580560927018,0.0,0.0,0.0,0.0,0.0
12,876000.0,350400.0,0.0,852780.0182027811,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,852780.0182027811,4629.020728555813,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,851386.2270785208,95.99112426035492,852684.0270785209,1428.5875739644969,848150.9974742254,4778.908265527026,-846722.4099002606,1330.2,-846820.7974742255,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.971660463,1.9997657094934123,852780.0182027811,4449.382351923239,98.3875739644968,852780.0182027811,0.0,0.0,309.301775147929,3340445383.7764564,9407.499408284022,852780.0182027811,329.09632780497236,329.09632780497236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848150.9974742254,10021307934.308365,0.0,10021307934.308365,0.0,4629.020728555813,4310.217648076763,318.8030804790497,0.0,0.0,156074.44776550136,0.0,156074.44776550136,687627.0992134366,4449.450495287411,0.0,4449.450495287411,0.0,0.0,0.0,0.0,681637.0969702997,681637.0969702997,0.0,9078.471223843204,0.0,8759.668143364173,9407.499408284022,168.4551566031572,925.570583262891,0.0,168.45384615384623,925.5705832628911,0.0,0.0,0.0,2903.535943385459,1.9996959578505134,0.0,435.60000000000014,0.0,0.0,647.8994082840221,6131.9999999999845,4449.450495287411,5990.00224313686,0.0,0.0,0.0,0.0,1485.7744812398464,0.0,5442.3550295857995,7075.116577332602,14003.24608815825,15.565256470131725,11202.596870526599,0.0,0.0,0.0,100.0,347624.1145492979,0.0,12201147.798969809,277860.0427078834,0.0,1813.757658059274,32.871405717731264,3700.7146664866386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.281922563479333,0.0,1273423.5125770178,0.0,1813.7298803485783,9399.732248583223,0.0,0.0,0.0,4566.585443660721,0.0,0.0,134.1516183689773,0.0,63621.61466047836,0.0,0.0,0.0,0.009603495569962426,3834.8385071449275,3834.8385071449275,3067.616889288919,68.66844133947704,377.2961931468839,0.009603495569962426,0.009603495569962426,0.0,14670777.794666102,14670777.794666102,0.0,0.0
13,876000.0,350400.0,0.0,848089.728102666,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218936,848089.728102666,4628.830425199642,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,846695.9369784056,95.99112426035492,847993.7369784056,1428.5875739644969,843460.8976774663,4779.098568883196,-842032.3101035018,1330.2,-842130.6976774664,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.965763123,1.9997657043383947,848089.728102666,4452.59571331772,98.3875739644968,848089.728102666,0.0,0.0,309.301775147929,3340445375.165357,9407.499408284024,848089.728102666,326.073269766662,326.07326976666155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,843460.8976774663,10021307908.475067,0.0,10021307908.475067,0.0,4628.830425199644,4312.9814142547475,315.8490109448961,0.0,0.0,156019.31930806546,0.0,156019.31930806546,682988.9943042545,4452.584065146232,0.0,4452.584065146232,0.0,0.0,0.0,0.0,677000.8847882501,677000.8847882501,0.0,9081.414490345855,0.0,8765.565479400979,9407.499408284024,166.89957119956168,917.0318295879403,0.0,166.89979298500506,917.0318295879405,0.0,0.0,0.0,2903.535943385459,2.001042227919411,0.0,435.60000000000036,0.0,0.0,641.9222807115578,6131.999999999995,4452.584065146232,5988.109516004564,0.0,0.0,0.0,0.0,1472.0542179801341,0.0,5392.147157977086,7009.781990381591,13873.983366338813,15.421520378839503,11099.186693071051,0.0,0.0,0.0,99.0,318628.7390961077,0.0,11478809.92464583,254350.37253619026,0.0,1672.843331767392,30.740953236361076,3411.902717819187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941153365835506,0.0,1191267.1569268873,0.0,1672.8477080050363,8793.297909964951,0.0,0.0,0.0,4169.983132465685,0.0,0.0,122.50627658364854,0.0,58616.721012501126,0.0,0.0,0.0,0.00898391521061001,3534.413370640487,3534.4133706404864,2827.2966721556872,62.7044499713122,344.53040272789457,0.00898391521061001,0.00898391521061001,0.0,0.0,0.0,0.0,0.0
14,876000.0,350400.0,0.0,843425.2345981013,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,843425.2345981013,4628.641168511932,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,842031.443473841,95.99112426035492,843329.243473841,1428.5875739644969,838796.5934295893,4779.2878255709065,-837368.0058556247,1330.2,-837466.3934295896,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.9598497283,1.9997656991693424,843425.2345981013,4455.782363447766,98.3875739644968,843425.2345981013,0.0,0.0,309.301775147929,3340445366.530814,9407.499408284022,843425.2345981013,323.075876324325,323.07587632432495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,838796.5934295893,10021307882.571434,0.0,10021307882.571434,0.0,4628.641168511932,4315.720753911151,312.9204146007808,0.0,0.0,155964.49084515648,0.0,155964.49084515648,678376.3317907352,4455.770793697565,0.0,4455.770793697565,0.0,0.0,0.0,0.0,672390.102155235,672390.102155235,0.0,9084.411962209479,0.0,8771.491547608715,9407.499408284022,165.35881752936584,908.5661298930092,0.0,165.35903564052765,908.5661298930094,0.0,0.0,0.0,2903.535943385459,2.002395057095929,0.0,435.60000000000014,0.0,0.0,635.9962909251058,6131.999999999994,4455.770793697565,5986.22963550033,0.0,0.0,0.0,0.0,1458.4647706090066,0.0,5342.368843770893,6945.070336233364,13745.903950613265,15.279154739713404,10996.723160490612,0.0,0.0,0.0,98.01,292051.8719180453,0.0,10798891.722767528,232827.73616226364,0.0,1542.8945539638914,28.748637876879204,3145.648730918269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622369277717086,0.0,1114411.211318701,0.0,1542.8985602077946,8225.988367386566,0.0,0.0,0.0,3807.8224983583336,0.0,0.0,111.87110674610399,0.0,54005.642273410966,0.0,0.0,0.0,0.008404307777667428,3257.5238439082823,3257.5238439082823,2605.8033844752863,57.258604813523185,314.60813372868523,0.008404307777667428,0.008404307777667428,0.0,0.0,0.0,0.0,0.0
15,876000.0,350400.0,0.0,838786.3958078118,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,838786.3958078118,4628.452952736005,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,837392.6046835514,95.99112426035492,838690.4046835514,1428.5875739644969,834157.9428550757,4779.476041346834,-832729.3552811111,1330.2,-832827.7428550759,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.953969921,1.999765694029651,838786.3958078118,4458.942487463131,98.3875739644968,838786.3958078118,0.0,0.0,309.301775147929,3340445357.945316,9407.499408284022,838786.3958078118,320.10396808488844,320.1039680848884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834157.9428550757,10021307856.814945,0.0,10021307856.814945,0.0,4628.452952736005,4318.435845757473,310.01710697853395,0.0,0.0,155908.83757908992,0.0,155908.83757908992,673790.1742790072,4458.930996978693,0.0,4458.930996978693,0.0,0.0,0.0,0.0,667805.8553634546,667805.8553634546,0.0,9087.383949714678,0.0,8777.366842736163,9407.499408284022,163.8312650443557,900.1729643763191,0.0,163.83147951649008,900.1729643763191,0.0,0.0,0.0,2903.535943385459,2.003736295568123,0.0,435.60000000000014,0.0,0.0,630.1210750634223,6131.999999999988,4458.930996978693,5984.318915552507,0.0,0.0,0.0,0.0,1444.991757691217,0.0,5293.017030532758,6880.913131862938,13618.921920086912,15.138008890098465,10895.137536069531,0.0,0.0,0.0,97.0299,267691.78490552626,0.0,10158926.29647125,213124.7505754313,0.0,1423.031183287448,26.885302897227383,2900.1639055890587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324151904961144,0.0,1042513.7138142685,0.0,1423.0348503811254,7695.279440458399,0.0,0.0,0.0,3477.093606188991,0.0,0.0,102.15855073503013,0.0,49757.02422295257,0.0,0.0,0.0,0.007862094372656626,3002.3261234177717,3002.3261234177717,2401.6621055071764,52.285401840378164,287.2828037769081,0.007862094372656626,0.007862094372656626,0.0,0.0,0.0,0.0,0.0
16,876000.0,350400.0,0.0,834173.0706308688,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,834173.0706308688,4628.265772146844,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,832779.2795066085,95.99112426035492,834077.0795066085,1428.5875739644969,829544.804858722,4779.663221935994,-828116.2172847574,1330.2,-828214.6048587221,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.9481143644,1.999765688911158,834173.0706308688,4462.076269939332,98.3875739644968,834173.0706308688,0.0,0.0,309.301775147929,3340445349.3952284,9407.499408284022,834173.0706308688,317.1573661978474,317.1573661978472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829544.804858722,10021307831.164679,0.0,10021307831.164679,0.0,4628.265772146844,4321.126867855034,307.1389042918105,0.0,0.0,155853.37103340964,0.0,155853.37103340964,669229.3689686347,4462.064856677624,0.0,4462.064856677624,0.0,0.0,0.0,0.0,663246.9549187092,663246.9549187092,0.0,9090.33062882445,0.0,8783.191724532657,9407.499408284022,162.31681940576948,891.8518149852262,0.0,162.31703032731116,891.8518149852262,0.0,0.0,0.0,2903.535943385459,2.0050660254611703,0.0,435.60000000000014,0.0,0.0,624.2962704896579,6131.999999999994,4462.064856677624,5982.414049925597,0.0,0.0,0.0,0.0,1431.6343471588868,0.0,5244.088672113131,6817.30641504232,13493.02943431434,14.998074113093104,10794.423547451472,0.0,0.0,0.0,96.059601,245363.57611847547,0.0,9556588.493452465,195087.38706401686,0.0,1312.4712708347172,25.14276149802459,2673.828860839204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045174362705587,0.0,975254.7645359287,0.0,1312.4746279302724,7198.809799138503,0.0,0.0,0.0,3175.070566276037,0.0,0.0,93.28863314152284,0.0,45842.693576713384,0.0,0.0,0.0,0.007354862477646521,2767.1208510762876,2767.1208510762876,2213.5134612969373,47.74385157681517,262.32919569920034,0.007354862477646521,0.007354862477646521,0.0,0.0,0.0,0.0,0.0
17,876000.0,350400.0,0.0,829585.1187423992,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,829585.1187423992,4628.079621050923,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,828191.3276181389,95.99112426035492,829489.1276181388,1428.5875739644969,824957.0391213483,4779.849373031915,-823528.4515473836,1330.2,-823626.8391213483,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.942235641,1.9997656837724138,829585.1187423992,4465.183894864889,98.3875739644968,829585.1187423992,0.0,0.0,309.301775147929,3340445340.8113117,9407.499408284022,829585.1187423992,314.2358923682099,314.2358923682099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824957.0391213483,10021307805.412931,0.0,10021307805.412931,0.0,4628.079621050923,4323.793997604151,304.28562344677226,0.0,0.0,155797.96535359212,0.0,155797.96535359212,664693.9012080871,4465.172559669028,0.0,4465.172559669028,0.0,0.0,0.0,0.0,658713.3907275678,658713.3907275678,0.0,9093.252180719934,0.0,8788.966557273177,9407.499408284022,160.81538670708932,883.6021654499756,0.0,160.81559411189562,883.6021654499757,0.0,0.0,0.0,2903.535943385459,2.0063843299333812,0.0,435.60000000000014,0.0,0.0,618.5215158149822,6131.999999999994,4465.172559669028,5980.5104805190995,0.0,0.0,0.0,0.0,1418.3917107565276,0.0,5195.580732845858,6754.246241697751,13368.218685300135,14.859341731735054,10694.57494824011,0.0,0.0,0.0,95.09900499,224897.76631320175,0.0,8989686.884386275,178575.00920436156,0.0,1210.4934288055738,23.51316371944531,2465.150420087982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78419537156329,0.0,912335.102307804,0.0,1210.4965017394686,6734.370457258598,0.0,0.0,0.0,2899.263696020057,0.0,0.0,85.1883052051114,0.0,42236.31018994276,0.0,0.0,0.0,0.006880355221024164,2550.341798226993,2550.341798226993,2040.1045726239051,43.596516429857324,239.54160800335399,0.006880355221024164,0.006880355221024164,0.0,0.0,0.0,0.0,0.0
18,876000.0,350400.0,0.0,825022.4005893159,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,825022.4005893159,4627.8944937860315,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,823628.6094650556,95.99112426035492,824926.4094650557,1428.5875739644969,820394.5060955299,4780.034500296808,-818965.9185215653,1330.2,-819064.30609553,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.9364031134,1.9997656786740499,825022.4005893159,4468.265545628892,98.3875739644968,825022.4005893159,0.0,0.0,309.301775147929,3340445332.294849,9407.499408284022,825022.4005893159,311.33936886909976,311.33936886909976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820394.5060955299,10021307779.863539,0.0,10021307779.863539,0.0,4627.8944937860315,4326.43741173358,301.4570820524522,0.0,0.0,155742.752637109,0.0,155742.752637109,660183.499170691,4468.254287729994,0.0,4468.254287729994,0.0,0.0,0.0,0.0,654204.8861658704,654204.8861658704,0.0,9096.148781516007,0.0,8794.691699463572,9407.499408284022,159.32687328864196,875.4235013165045,0.0,159.3270772396038,875.4235013165045,0.0,0.0,0.0,2903.535943385459,2.0076912908260636,0.0,435.60000000000014,0.0,0.0,612.796450921552,6131.999999999992,4468.254287729994,5978.613004820606,0.0,0.0,0.0,0.0,1405.263022405822,0.0,5147.490187741047,6691.728678122961,13244.48188826983,14.721803091870516,10595.585510615863,0.0,0.0,0.0,94.1480149401,206139.0125331605,0.0,8456156.186402703,163458.77291607152,0.0,1116.4321428870176,21.989206541268384,2272.751777814823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5400537346882386,0.0,853474.7731266554,0.0,1116.4349557708379,6299.894943887076,0.0,0.0,0.0,2647.399067963322,0.0,0.0,77.7908454552631,0.0,38913.67945267604,0.0,0.0,0.0,0.006436461335796798,2350.545436153911,2350.545436153911,1880.2807120957652,39.80920312740169,218.73216530945564,0.006436461335796798,0.006436461335796798,0.0,0.0,0.0,1265717.4556213017,0.0
19,876000.0,350400.0,0.0,820484.7773860747,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,820484.7773860747,4627.710384721096,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,819090.9862618144,95.99112426035492,820388.7862618144,1428.5875739644969,815857.0670013536,4780.218609361743,-814428.479427389,1330.2,-814526.8670013538,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.9306164654,1.9997656736157918,820484.7773860747,4471.321405008913,98.3875739644968,820484.7773860747,0.0,0.0,309.301775147929,3340445323.845379,9407.499408284022,820484.7773860747,308.4676185540155,308.46761855401496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,815857.0670013536,10021307754.515131,0.0,10021307754.515131,0.0,4627.710384721096,4329.057286290295,298.65309843080087,0.0,0.0,155686.56493998267,0.0,155686.56493998267,655699.1918376709,4471.3102237001785,0.0,4471.3102237001785,0.0,0.0,0.0,0.0,649722.5125690758,649722.5125690758,0.0,9099.020608421257,0.0,8800.367509990474,9407.499408284022,157.85118585819598,867.3153099783094,0.0,157.85138641605232,867.3153099783094,0.0,0.0,0.0,2903.535943385459,2.0089869900674517,0.0,435.60000000000014,0.0,0.0,607.1207169848159,6131.999999999992,4471.3102237001785,5976.67926859497,0.0,0.0,0.0,0.0,1392.2474592692886,0.0,5099.81402267246,6629.749806044232,13121.811287985982,14.585449573297312,10497.449030388787,0.0,0.0,0.0,93.206534790699,188944.92899928856,0.0,7954050.107578775,149621.02575224076,0.0,1029.6734516419829,20.563894669757094,2095.363436599447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3116631711599647,0.0,798411.8845378387,0.0,1029.676026524105,5893.450108797587,0.0,0.0,0.0,2417.399830426303,0.0,0.0,71.03531216258403,0.0,35852.203196801696,0.0,0.0,0.0,0.00602120576574539,2166.4013236441574,2166.4013236441574,1732.9776148348067,36.350681848660635,199.72927491223547,0.00602120576574539,0.00602120576574539,0.0,0.0,0.0,0.0,0.0
20,876000.0,350400.0,0.0,815972.1111104514,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,815972.1111104514,4627.5272882560175,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,814578.319986191,95.99112426035492,815876.1199861912,1428.5875739644969,811344.5838221953,4780.401705826821,-809915.9962482307,1330.2,-810014.3838221956,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.9248753847,1.9997656685973644,815972.1111104514,4474.351655159255,98.3875739644968,815972.1111104514,0.0,0.0,309.301775147929,3340445315.4624443,9407.499408284022,815972.1111104514,305.6204648687524,305.62046486875204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811344.5838221953,10021307729.366327,0.0,10021307729.366327,0.0,4627.5272882560175,4331.653796629595,295.8734916264225,0.0,0.0,155630.60636696214,0.0,155630.60636696214,651239.636905795,4474.340549438228,0.0,4474.340549438228,0.0,0.0,0.0,0.0,645264.883955367,645264.883955367,0.0,9101.867837694228,0.0,8805.994346067822,9407.499408284022,156.38823145899488,859.277080707394,0.0,156.38842868874565,859.277080707394,0.0,0.0,0.0,2903.535943385459,2.0102715092039314,0.0,435.60000000000014,0.0,0.0,601.4939564951748,6131.99999999999,4474.340549438228,5974.75295042796,0.0,0.0,0.0,0.0,1379.344201468335,0.0,5052.549234559478,6568.305721277786,13000.199157305597,14.450272586811128,10400.15932584448,0.0,0.0,0.0,92.27446944279201,173185.0063500392,0.0,7481534.589658654,136953.458952399,0.0,949.6509573251911,19.230991530075784,1931.8148473519593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0980074826980317,0.0,746901.4403741072,0.0,949.6533144454168,5513.227521133226,0.0,0.0,0.0,2207.3691421102853,0.0,0.0,64.866043126114,0.0,33031.62839137085,0.0,0.0,0.0,0.005632740877632785,1996.683247598302,1996.683247598302,1597.2143915528175,33.19242960576049,182.37621684916812,0.005632740877632785,0.005632740877632785,0.0,0.0,0.0,0.0,0.0
21,876000.0,350400.0,0.0,811484.2644993439,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,811484.2644993439,4627.3451988214965,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,810090.4733750836,95.99112426035492,811388.2733750836,1428.5875739644969,806856.9193005224,4780.583795261343,-805428.3317265579,1330.2,-805526.7193005226,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.9191795564,1.9997656636184933,811484.2644993439,4477.356477599525,98.3875739644968,811484.2644993439,0.0,0.0,309.301775147929,3340445307.145585,9407.499408284022,811484.2644993439,302.7977318630017,302.7977318630017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806856.9193005224,10021307704.415752,0.0,10021307704.415752,0.0,4627.3451988214965,4334.22711740549,293.1180814160058,0.0,0.0,155574.14060052423,0.0,155574.14060052423,646805.4332521462,4477.34544785214,0.0,4477.34544785214,0.0,0.0,0.0,0.0,640832.6259012115,640832.6259012115,0.0,9104.69064667362,0.0,8811.57256525763,9407.499408284022,154.93791751144045,851.3083046842971,0.0,154.9381114525421,851.3083046842971,0.0,0.0,0.0,2903.535943385459,2.011544929861347,0.0,435.60000000000014,0.0,0.0,595.9158132790075,6131.999999999995,4477.34544785214,5972.807350934645,0.0,0.0,0.0,0.0,1366.5524324509047,0.0,5005.692831543667,6507.392535480496,12879.63779947507,14.316263578057097,10303.710239580054,0.0,0.0,0.0,91.35172474836409,158739.62102775485,0.0,7036881.427401153,125357.3638184349,0.0,875.8421459236645,17.98442410092568,1781.0267013860046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8981360322013843,0.0,698714.2506725519,0.0,875.8443035230124,5157.535422995598,0.0,0.0,0.0,2015.5745837164748,0.0,0.0,59.232198708931925,0.0,30432.85150560776,0.0,0.0,0.0,0.005269338240366153,1840.2610576942875,1840.2610576942875,1472.086996822873,30.308395842733535,166.52985593841424,0.005269338240366153,0.005269338240366153,0.0,0.0,0.0,0.0,0.0
22,876000.0,350400.0,0.0,807021.1010445977,0.0,0.0,0.0,0.0,9407.499408284022,7525.376627218932,807021.1010445977,4627.164110878865,9407.928994082838,9404.707100591715,9405.781065088755,9404.707100591715,805627.3099203373,95.99112426035492,806925.1099203372,1428.5875739644969,802393.9369337189,4780.764883203973,-800965.3493597541,1330.2,-801063.7369337188,1393.7911242603548,0.0,4326.0,1330.2,23.331220058773113,0.0,0.0,0.0,2287731.913478305,1.9997656586348818,807021.1010445977,4480.336053203545,98.3875739644968,807021.1010445977,0.0,0.0,309.301775147929,3340445298.8208075,9407.499408284022,807021.1010445977,299.9992442016133,299.99924420161324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802393.9369337189,10021307679.44142,0.0,10021307679.44142,0.0,4627.164110878865,4336.7774225614185,290.38668831744866,0.0,0.0,155517.6183938714,0.0,155517.6183938714,642395.9934410134,4480.325098833948,0.0,4480.325098833948,0.0,0.0,0.0,0.0,636425.1346160129,636425.1346160129,0.0,9107.4892097128,0.0,8817.102521395367,9407.499408284022,153.50015174634296,843.4084750272323,0.0,153.50034245495627,843.408475027232,0.0,0.0,0.0,2903.535943385459,2.0128073328148304,0.0,435.60000000000014,0.0,0.0,590.3859325190618,6131.999999999992,4480.325098833948,5970.858825000471,0.0,0.0,0.0,0.0,1353.8713384027446,0.0,4959.241833160126,6447.006373346405,12760.119544909276,14.183414021362092,10208.095635927422,0.0,0.0,0.0,90.43820750088045,145499.12729226012,0.0,6618462.244083607,114742.10718112538,0.0,807.7649903108593,16.818650088436456,1642.003821364342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7111595139948435,0.0,653635.911919484,0.0,807.7669652917048,4824.791202157173,0.0,0.0,0.0,1840.4339173050816,0.0,0.0,54.087344386872715,0.0,28038.520585880662,0.0,0.0,0.0,0.004929380934536079,1696.0931407320622,1696.0931407320622,1356.7622090533393,27.67478829167339,152.0594652463452,0.004929380934536079,0.004929380934536079,0.0,0.0,0.0,0.0,0.0
