year,grid_import_capacity_[MWh],grid_export_capacity,P_wind,P_solar,wind_PPA,solar_PPA,grid_import_tariff,export_revenues,max_loads,min_loads,RES,RES_constraint,RES_grid_constraint,NH3_potential_3h,NH3_potential_2h,NH3_potential,excess_after_min,NH3_supplied_after_RES,H2_supplied_after_RES,min_loads_after_RES,excess_after_max,max_loads_after_RES,min_loads_after_RES_pot_curtailment,H2_min_required,H2_min_pot_curtailment,min_loads_supplied_after_RES,wind_prod_ratio,solar_prod_ratio,H2_shortfall,H2_SOC_target,H2_charging,H2_wind_charging,H2_solar_charging,H2_storage,H2_SOC_[%],RES_excess_after_H2,H2_discharge,min_loads_after_H2,excess_after_H2_charging,H2_SOC_target_remaining,BESS_shortfall,SOC_target,NH3_potential_inclu_SOCs_excess,NH3_target,RES_available,grid_import,grid_to_HB,grid_to_H2,NH3_target_after_grid,RES_BESS_charging,P_wind_BESS_charging,P_solar_BESS_charging,E_bat,SOC_[%],RES_excess,H2_SOC_excess,BESS_SOC_excess,SOCs_excess,BESS_discharge,RES_to_plant,RES_to_H2,RES_to_HB,BESS_to_H2,BESS_to_HB,grid_export,wind_grid_export,solar_grid_export,RES_excess_after_grid_export,H2_charging_after_grid_export,H2_wind_charging_after_grid_export,H2_solar_charging_after_grid_export,BESS_charging_after_grid_export,BESS_wind_charging_after_grid_export,BESS_solar_charging_after_grid_export,NH3_target_remainder,RES_final_curtailment,final_solar_curtailment,final_wind_curtailment,direct_solar,direct_wind,final_H2_prod_[MWh],final_NH3_prod_[MWh],final_H2_prod_[tonnes],final_NH3_prod_[tonnes],grey_H2_prod_[tonnes],green_H2_prod_[tonnes],green_NH3_prod_[tonnes],grey_NH3_prod_[tonnes],max_energy_deficit,min_energy_deficit,NH3_cf_[%],H2_cf_[%],trip_event,test_ramp_rates,shortfall_events,BESS_usable_energy,HB_loads,HB_checks,total_H2_charging,solar_transmission_losses,wind_transmission_losses,wind_cost,solar_cost,grid_import_cost,elec_feed_water_m3,elec_cooling_water_m3,HB_cooling_water_m3,waste_water_m3,total_water_m3,waste_water_energy_MWh,water_consumption_cost,solar_export_revenues,wind_export_revenues,total_grid_export_revenues,Electrolyser_SOH,gross_solar_NPV,solar_cost_NPV,PV_opex,final_solar_curtailment_NPV,total_solar_BESS_charging_NPV,total_solar_H2_charging_NPV,PV_variable_opex_NPV,direct_solar_NPV,gross_wind_NPV,wind_cost_NPV,wind_opex,final_wind_curtailment_NPV,total_wind_BESS_charging_NPV,total_wind_H2_charging_NPV,wind_variable_opex_NPV,direct_wind_NPV,BESS_opex,BESS_NPV,electrolyser_opex_NPV,H2_storage_opex_NPV,H2_discharge_storage_NPV,HB_opex_NPV,NH3_storage_opex_NPV,NH3_fixed_opex_NPV,process_plant_fixed_opex_NPV,water_cost_NPV,H2_water_cost_NPV,NH3_water_cost_NPV,grid_import_NPV,grid_import_cost_NPV,solar_grid_export_NPV,wind_grid_export_NPV,max_energy_deficit_NPV,min_energy_deficit_NPV,grid_OPEX_NPV,final_NH3_prod_NPV,max_loads_NPV,min_loads_NPV,final_H2_prod_[tonnes]_NPV,final_NH3_prod_[tonnes]_NPV,H2_pipeline_opex_NPV,H2O_pipeline_opex_NPV,BESS_aug_cost,elect_aug_cost,electrolyser_stack_replacment,HB_refurbishment,grid_fixed_opex
11,0.0,0.0,0.0,857496.2475643852,0.0,0.0,0.0,0.0,1799728.3799625728,1282798.0277048864,857496.2475643852,857496.2475643852,857496.2475643852,857496.2475643845,857496.2475643842,798759.6000494175,397233.480104615,37268.15493708601,820228.0926272993,668688.7118301707,0.0,2905675.350068751,668688.7118301707,628205.3874773158,628205.3874773158,460262.76745977026,0.0,4326.0,617521.6107697774,10731.715358211537,1882.926448560599,0.0,1882.926448560599,11250.341505303033,0.009834214602537618,855613.3211158245,86456.97087857097,267478.68156818516,460262.76745977026,5.052917912259186,0.0,123720.7100591716,2270319.4325670833,1497313.8448346732,855613.3211158245,0.0,0.0,0.0,639818.9115821221,0.0,0.0,0.0,0.0,0.0,84575.35874184482,2363543.951707865,0.0,2385678.2586225164,0.0,771037.9623739799,725240.6162169405,45797.34615703944,0.0,0.0,0.0,0.0,0.0,16.14246549858774,84559.21627634623,0.0,84559.21627634623,0.0,0.0,0.0,639818.9115821221,-31084.17222720717,-31084.17222720717,0.0,857480.1050988865,0.0,811682.7589418472,857494.9332525509,13990.971306535865,76874.87307329683,0.0,13991.22689934002,76874.87307329683,0.0,639818.9115821221,633428.4248495393,661.6443041647351,46.32363651077772,5604.0,2.7284841053187847e-12,731.916447894076,0.0,45797.34615703944,2219.3708753371125,86442.14272490682,31100.31469270576,0.0,0.0,0.0,0.0,123400.36692364633,0.0,452024.2536709853,587620.7948745063,1163045.415469138,1292.765748723914,930436.3323753104,0.0,0.0,0.0,358.13530170348656,379258.0837465945,0.0,12909255.448174128,-13748.07601458866,0.0,38232.09897176396,182.4398771556836,379250.9441695417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646193085098599,0.0,5444983.295156904,0.0,38238.657247861534,4019195.858014897,0.0,0.0,0.0,411518.41943002085,0.0,0.0,0.0,0.0,0.0,0.0,282982.57285755355,280156.1537807454,0.01026580560927018,379257.50244563934,795993.6134854258,567362.8580919665,6188.002551080509,34000.63514313174,0.01026580560927018,0.01026580560927018,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,852780.0182027811,0.0,0.0,0.0,0.0,1795182.104503454,1279914.8262056382,852780.0182027811,852780.0182027811,852780.0182027811,852780.0182027814,852780.018202782,794366.4222491471,392959.7525850748,37264.01144587879,815516.0067569023,669131.2136722347,0.0,2910391.5794303548,669131.2136722347,628643.7458281725,628643.7458281725,459820.26561770635,0.0,4326.0,617899.3007971873,10737.894827557542,1903.131214077379,0.0,1903.131214077379,11250.363979355932,0.009834234247688754,850876.8869887036,87115.45474152223,272209.7390834534,459820.26561770635,5.2593256576433935,0.0,123720.7100591716,2257751.841459502,1493456.3829874864,850876.8869887036,0.0,0.0,0.0,640651.9395108033,0.0,0.0,0.0,0.0,0.0,85187.8982535431,2336567.082374871,0.0,2359605.558418178,0.0,765688.9887351606,715322.1993625796,50366.78937258095,0.0,0.0,0.0,0.0,0.0,3.037119941512003,85184.86113360159,0.0,85184.86113360159,0.0,0.0,0.0,640651.9395108033,-30926.697945239226,-30926.697945239226,0.0,852776.9810828395,0.0,802410.1917102586,852804.4434766828,15430.965225197282,84788.42498986707,0.0,15431.493348155806,84788.42498986708,0.0,640651.9395108033,633750.646503895,658.0251156149272,45.79444080072244,5624.0,2.0463630789890885e-12,731.916447894076,0.0,50366.78937258095,2214.9963446029915,87087.99234767896,30929.735065180743,0.0,0.0,0.0,0.0,136101.11328624003,0.0,498555.93894041836,648100.5394582858,1282757.5916849442,1425.821186808229,1026206.0733479554,0.0,0.0,0.0,400.0,347624.1145492979,0.0,12201147.798969809,-12606.84556353072,0.0,35500.2293458278,169.73347067347112,347622.8765088796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.281922563479333,0.0,5093694.050308071,0.0,35511.424015190816,3759892.89943329,0.0,0.0,0.0,418318.87471344066,0.0,0.0,0.0,0.0,0.0,0.0,261153.00365044022,258339.78591601475,0.009603495569962426,347634.0711782426,731781.439776145,521739.7789126604,6290.221989904405,34562.842153887585,0.009603495569962426,0.009603495569962426,0.0,58683111.17866441,58683111.17866441,0.0,0.0
13,0.0,0.0,0.0,848089.728102666,0.0,0.0,0.0,0.0,1791213.5436859487,1276697.6328315379,848089.728102666,848089.728102666,848089.728102666,848089.7281026671,848089.7281026654,789997.4069267767,388717.31502260367,37259.8907438732,810829.8373587928,669579.0662098787,0.0,2915081.8695304706,669579.0662098787,629087.4776638111,629087.4776638111,459372.41308006225,0.0,4326.0,618280.2074356403,10744.12732300465,1940.9794866733737,0.0,1940.9794866733737,11250.369764481402,0.009834239304616611,846148.7486159926,87621.45623319306,276927.4915774118,459372.41308006225,5.56053739557425,0.0,123720.7100591716,2245249.215871531,1489039.7011565834,846148.7486159926,0.0,0.0,0.0,640938.8560772366,0.0,0.0,0.0,0.0,0.0,85669.35976983892,2309284.8601923743,0.0,2333642.794253687,0.0,760479.3888461537,710986.7029859356,49492.68586021807,0.0,0.0,0.0,0.0,0.0,1.494215422736545,85667.86555441617,0.0,85667.86555441617,0.0,0.0,0.0,640938.8560772366,-30758.18266131668,-30758.18266131668,0.0,848088.2338872432,0.0,798595.5480270251,848100.8450793467,15205.551181017234,83548.3038611276,0.0,15205.791302725222,83548.3038611276,0.0,640938.8560772366,633972.9718109331,654.3958124342408,45.576734849162484,5641.0,-1.3642420526593924e-12,731.916447894076,0.0,49492.68586021807,2209.1687227443804,87608.84504108955,30759.676876739417,0.0,0.0,0.0,0.0,134112.961416572,0.0,491264.0267034302,638633.1496027238,1264010.1377227262,1404.9929291259925,1011208.1101781809,0.0,0.0,0.0,396.0,318628.7390961077,0.0,11478809.92464583,-11555.901024987652,0.0,32914.79062192983,157.9099022665075,318628.177716857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941153365835506,0.0,4765068.627707549,0.0,32919.528668041334,3517319.1639859807,0.0,0.0,0.0,379912.589945704,0.0,0.0,0.0,0.0,0.0,0.0,240801.8076182493,238184.71316831745,0.00898391521061001,318632.9157629685,672961.9449033515,479657.45071122225,5712.751186018783,31389.238462356363,0.00898391521061001,0.00898391521061001,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,843425.2345981013,0.0,0.0,0.0,0.0,1787279.1116475894,1273495.0504584133,843425.2345981013,843425.2345981013,843425.2345981013,843425.2345981009,843425.2345981002,785652.4211886784,384504.02929277817,37255.792705728636,806169.4418923727,670030.273984618,0.0,2919746.3630350344,670030.273984618,629534.5874004058,629534.5874004058,458921.205305323,0.0,4326.0,618663.2841537195,10750.395642400455,1963.9184887323975,0.0,1963.9184887323975,11250.410120569954,0.00983427458091779,841461.3161093689,88088.09103157325,281604.59627408,458921.205305323,5.762615946910305,0.0,123720.7100591716,2232627.324946334,1484667.7870670136,841461.3161093689,0.0,0.0,0.0,641229.981986966,0.0,0.0,0.0,0.0,0.0,86111.60206089479,2281997.182953296,0.0,2307240.3221087367,0.0,755349.714048474,706709.6602167344,48640.053831739584,0.0,0.0,0.0,0.0,0.0,0.0,86111.60206089479,0.0,86111.60206089479,0.0,0.0,0.0,641229.981986966,-30590.55255019023,-30590.55255019023,0.0,843425.2345981013,0.0,794785.1807663616,843437.8050800473,14983.168708315958,82326.40486329468,0.0,14983.40568511963,82326.40486329468,0.0,641229.981986966,634195.9825968575,650.7978041708847,45.359272957788015,5662.0,2.9558577807620168e-12,731.916447894076,0.0,48640.053831739584,2203.596988396041,88075.5205496272,30590.55255019023,0.0,0.0,0.0,0.0,132151.54800734675,0.0,484079.2605961726,629293.0857492702,1245523.8943527895,1384.4447886483947,996419.1154822317,0.0,0.0,0.0,392.04,292051.8719180453,0.0,10798891.722767528,-10592.554940032738,0.0,30497.807738621796,146.9099535546901,292051.8719180453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622369277717086,0.0,4457644.845274804,0.0,30502.160504738655,3290395.346954627,0.0,0.0,0.0,345028.88454621035,0.0,0.0,0.0,0.0,0.0,0.0,222037.95770766167,219602.3029457663,0.008404307777667428,292056.22468416207,618879.0526826318,440971.64527211594,5188.2043470191975,28507.068157695125,0.008404307777667428,0.008404307777667428,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,838786.3958078118,0.0,0.0,0.0,0.0,1783334.6174160177,1270302.323689114,838786.3958078118,838786.3958078118,838786.3958078118,838786.3958078116,838786.3958078136,781331.3328721422,380318.98900302156,37251.71720679387,801534.678601018,670484.0724851507,0.0,2924385.2018253244,670484.0724851507,629984.3104020038,629984.3104020038,458467.4068047902,0.0,4326.0,619050.0024446854,10756.72397105914,1986.7520719215743,0.0,1986.7520719215743,11250.451163794898,0.009834310457862674,836799.6437358902,88532.70599597742,286256.0055463156,458467.4068047902,5.965212917073161,0.0,123720.7100591716,2219946.912365706,1480305.369445814,836799.6437358902,0.0,0.0,0.0,641506.4482370331,0.0,0.0,0.0,0.0,0.0,86533.42852308672,2254449.678600992,0.0,2280580.293784231,0.0,750266.2152128033,702451.8307127276,47814.384500075816,0.0,0.0,0.0,0.0,0.0,0.0,86533.42852308672,0.0,86533.42852308672,0.0,0.0,0.0,641506.4482370331,-30422.304511164177,-30422.304511164177,0.0,838786.3958078118,0.0,790972.0113077359,838798.9212087808,14763.646951188495,81120.22384748323,0.0,14763.880740241948,81120.22384748323,0.0,641506.4482370331,634419.3983223008,647.2184348101083,45.14165114186371,5677.0,4.547473508864641e-13,731.916447894076,0.0,47814.384500075816,2198.9145696303576,88520.18059500829,30422.304511164177,0.0,0.0,0.0,0.0,130215.36610948255,0.0,476986.9162232014,620073.1719499168,1227275.4542826007,1364.160978289817,981820.3634260807,0.0,0.0,0.0,388.1196,267691.78490552626,0.0,10158926.29647125,-9709.028468076089,0.0,28250.48816011879,136.67601662884,267691.78490552626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324151904961144,0.0,4170054.855257074,0.0,28254.485538901805,3078111.7761833603,0.0,0.0,0.0,313339.9001887726,0.0,0.0,0.0,0.0,0.0,0.0,204731.51092488985,202469.73718741504,0.007862094372656626,267695.7822843093,569136.5873431368,405406.5470035245,4711.696593830085,25888.85277848993,0.007862094372656626,0.007862094372656626,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,834173.0706308688,0.0,0.0,0.0,0.0,1779398.6195513993,1267120.1911073897,834173.0706308688,834173.0706308688,834173.0706308688,834173.0706308685,834173.0706308678,777034.010541344,376162.08328841144,37247.664123103255,796925.4065077655,670940.4919474835,0.0,2928998.5270022675,670940.4919474835,630436.676780646,630436.676780646,458010.98734245735,0.0,4326.0,619440.7195706023,10763.118180261004,2009.4242800205814,0.0,2009.4242800205814,11250.57301139412,0.009834416968001854,832163.6463508483,88946.21755786099,290881.8561242276,458010.98734245735,6.166851594784533,0.0,123720.7100591716,2207315.354733149,1475984.77021002,832163.6463508483,0.0,0.0,0.0,641799.2121877302,0.0,0.0,0.0,0.0,0.0,86924.30588641948,2226967.581368606,0.0,2253981.4747795598,0.0,745239.3404644288,698247.3619217302,46991.97854269859,0.0,0.0,0.0,0.0,0.0,0.0,86924.30588641948,0.0,86924.30588641948,0.0,0.0,0.0,641799.2121877302,-30254.98183635278,-30254.98183635278,0.0,834173.0706308688,0.0,787181.0920881701,834185.5580222898,14547.414558562486,79932.1172002281,0.0,14547.645330441512,79932.11720022811,0.0,641799.2121877301,634642.5876478666,643.6587572458257,44.92529917179375,5697.0,2.7284841053187847e-12,731.916447894076,0.0,46991.97854269859,2193.41669834793,88933.73016644004,30254.98183635278,0.0,0.0,0.0,0.0,128308.19640652115,0.0,470000.8491373412,610991.4114596244,1209300.4570034868,1344.1811052111739,967440.3656027894,0.0,0.0,0.0,384.238404,245363.57611847547,0.0,9556588.493452465,-8899.197061291865,0.0,26158.957702495005,127.15498895432451,245363.57611847547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045174362705587,0.0,3901019.058143715,0.0,26162.63074244715,2879523.9196554017,0.0,0.0,0.0,284562.8037430458,0.0,0.0,0.0,0.0,0.0,0.0,188778.7503536971,186673.70159120212,0.007354862477646521,245367.24915842764,523392.11610273895,372710.59496910364,4278.97493342406,23511.224245271515,0.007354862477646521,0.007354862477646521,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,829585.1187423992,0.0,0.0,0.0,0.0,1775451.6654892026,1263970.072667743,829585.1187423992,829585.1187423992,829585.1187423992,829585.1187423989,829585.1187423979,772760.3234833666,372031.7495217816,37243.633331372934,792341.4854110263,671398.1100693234,0.0,2933586.4788907366,671398.1100693234,630890.2641107555,630890.2641107555,457553.3692206176,0.0,4326.0,619835.0179064249,10769.571404874658,2032.0017790968454,0.0,2032.0017790968454,11250.829932026705,0.009834641548974395,827553.1169633023,89334.11928578619,295482.29540411825,457553.3692206176,6.367613883299629,0.0,123720.7100591716,2194817.9227610067,1471703.6233021454,827553.1169633023,0.0,0.0,0.0,642106.0554742992,0.0,0.0,0.0,0.0,0.0,87289.6684212425,2199818.6876423038,0.0,2227712.020258098,0.0,740263.4485420597,694100.6158582148,46162.832683844965,0.0,0.0,0.0,0.0,0.0,0.0,87289.6684212425,0.0,87289.6684212425,0.0,0.0,0.0,642106.0554742992,-30088.57943625285,-30088.57943625285,0.0,829585.1187423992,0.0,783422.2860585542,829597.5678278459,14334.604309445254,78762.81371183411,0.0,14334.832095553807,78762.81371183408,0.0,642106.0554742992,634856.7218793596,640.1186575181188,44.710779937139264,5709.0,-1.1368683772161603e-12,731.916447894076,0.0,46162.832683844965,2186.8631913520726,89321.67020033936,30088.57943625285,0.0,0.0,0.0,0.0,126431.21000930713,0.0,463125.34462558455,602053.3809967006,1191609.9356315923,1324.5174381927416,953287.948505274,0.0,0.0,0.0,380.39601996,224897.76631320175,0.0,8989686.884386275,-8156.913804105771,0.0,24214.807688297686,118.29720835281277,224897.76631320175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78419537156329,0.0,3649340.409231216,0.0,24218.182593954,2693748.1829034397,0.0,0.0,0.0,258433.19199979916,0.0,0.0,0.0,0.0,0.0,0.0,174072.815856756,172107.54563200474,0.006880355221024164,224901.14121885804,481319.040981452,342658.08246492874,3886.0635483251563,21352.336815283074,0.006880355221024164,0.006880355221024164,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,825022.4005893159,0.0,0.0,0.0,0.0,1771486.448568688,1260829.3158222577,825022.4005893159,825022.4005893159,825022.4005893159,825022.4005893152,825022.4005893159,768510.1417042085,367928.8828162038,37239.62470899712,787782.7758803188,671857.9615168287,0.0,2938149.1970438203,671857.9615168287,631346.106935885,631346.106935885,457093.5177731122,0.0,4326.0,620230.0000031923,10776.036020197525,2055.98487559841,0.0,2055.98487559841,11251.206450779537,0.009834970673758336,822966.4157137177,89679.17808795124,300057.4626426482,457093.5177731122,6.56757209158238,0.0,123720.7100591716,2182504.5023068897,1467468.0551259203,822966.4157137177,0.0,0.0,0.0,642433.2444933451,0.0,0.0,0.0,0.0,0.0,87610.78316909383,2173143.829392789,0.0,2201913.0789399655,0.0,735355.6325446237,690000.5977738058,45355.034770817976,0.0,0.0,0.0,0.0,0.0,0.0,87610.78316909383,0.0,87610.78316909383,0.0,0.0,0.0,642433.2444933451,-29923.092249353456,-29923.092249353456,0.0,825022.4005893159,0.0,779667.365818498,825034.810632575,14124.652443317587,77609.21575175782,0.0,14124.877266819924,77609.21575175783,0.0,642433.2444933451,635067.7007672286,636.5980276082877,44.49648246881052,5721.0,2.2737367544323206e-12,731.916447894076,0.0,45355.034770817976,2180.648613615047,89666.76804469223,29923.092249353456,0.0,0.0,0.0,0.0,124579.43455006112,0.0,456342.18862033595,593235.4026193387,1174157.0257897358,1305.1178857625455,939325.6206317887,0.0,0.0,0.0,376.5920597604,206139.0125331605,0.0,8456156.186402703,-7476.544496021373,0.0,22404.020798186528,110.05647217739667,206139.0125331605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5400537346882386,0.0,3413899.0925066215,0.0,22407.121555282425,2519957.9775548307,0.0,0.0,0.0,234698.66484331022,0.0,0.0,0.0,0.0,0.0,0.0,160517.52600139962,158677.18092787563,0.006436461335796798,206142.1132902564,442621.27545019507,315029.1555123944,3529.167092868977,19391.336631723865,0.006436461335796798,0.006436461335796798,0.0,0.0,0.0,506286982.2485207,0.0
19,0.0,0.0,0.0,820484.7773860747,0.0,0.0,0.0,0.0,1767511.3821587123,1257692.0361955282,820484.7773860747,820484.7773860747,820484.7773860747,820484.7773860748,820484.7773860756,764283.335924836,363852.84552237176,37235.638134044384,783249.1392520304,672319.5474262381,0.0,2942686.8202470616,672319.5474262381,631803.7062703416,631803.7062703416,456631.93186370295,0.0,4326.0,620628.6025871781,10782.560294835357,2084.059738772953,0.0,2084.059738772953,11251.675377012769,0.009835380574311863,818400.7176473017,89994.79426045844,304607.4958891484,456631.93186370295,6.768312510935804,0.0,123720.7100591716,2170268.358453564,1463234.340871663,818400.7176473017,0.0,0.0,0.0,642737.1921041583,0.0,0.0,0.0,0.0,0.0,87898.36314025571,2146612.4572137073,0.0,2176261.050167862,0.0,730502.354507046,685930.3279886082,44572.02651843784,0.0,0.0,0.0,0.0,0.0,0.0,87898.36314025571,0.0,87898.36314025571,0.0,0.0,0.0,642737.1921041583,-29758.51524198201,-29758.51524198201,0.0,820484.7773860747,0.0,775912.7508676369,820497.1487675045,13917.45830022547,76470.7703531853,0.0,13917.680204279724,76470.7703531853,0.0,642737.1921041583,635279.233543345,633.0967612907579,44.2822024236752,5727.0,1.5916157281026244e-12,731.916447894076,0.0,44572.02651843784,2175.393461292272,89982.42287902866,29758.51524198201,0.0,0.0,0.0,0.0,122751.98220798865,0.0,449648.12967672956,584533.2486094697,1156933.3604941878,1285.9731469408334,925546.6883953505,0.0,0.0,0.0,372.826139162796,188944.92899928856,0.0,7954050.107578775,-6852.924885984567,0.0,20721.5575116782,102.38979631716802,188944.92899928856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3116631711599647,0.0,3193647.538151355,0.0,20724.406449099464,2357380.043519035,0.0,0.0,0.0,213139.0589372246,0.0,0.0,0.0,0.0,0.0,0.0,148012.4147022151,146294.9624232809,0.00602120576574539,188947.77793670984,407030.4797992226,289626.9852062315,3204.9749646352075,17610.033328022015,0.00602120576574539,0.00602120576574539,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,815972.1111104514,0.0,0.0,0.0,0.0,1763537.15821999,1254548.937012118,815972.1111104514,815972.1111104514,815972.1111104514,815972.1111104507,815972.1111104519,760079.777577249,359801.1795648362,37231.39051924458,778740.7205912069,672780.547744326,0.0,2947199.486522685,672780.547744326,632260.4589736295,632260.4589736295,456170.93154561514,0.0,4326.0,621030.9473480019,10789.146228105268,2114.272276077916,0.0,2114.272276077916,11252.161758190277,0.009835805732683809,813857.8388343734,90264.70180633423,309132.5335462015,456170.93154561514,6.9748554571403325,0.0,123720.7100591716,2158003.211158413,1459033.480827876,813857.8388343734,0.0,0.0,0.0,643049.0372085146,0.0,0.0,0.0,0.0,0.0,88138.09702134655,2119887.4833319024,0.0,2150440.837661905,0.0,725719.7418130268,681932.6751885336,43787.0666244933,0.0,0.0,0.0,0.0,0.0,0.0,88138.09702134655,0.0,88138.09702134655,0.0,0.0,0.0,643049.0372085146,-29594.84340815111,-29594.84340815111,0.0,815972.1111104514,0.0,772185.0444859581,815984.4436193611,13713.460254510388,75349.88610519965,0.0,13713.679271146335,75349.88610519965,0.0,643049.0372085146,635492.1967400917,629.6147516113324,44.069458080467875,5736.0,-2.2737367544323206e-13,731.916447894076,0.0,43787.0666244933,2169.1816108908724,90252.36929742446,29594.84340815111,0.0,0.0,0.0,0.0,120952.71944478163,0.0,443057.33029857394,575965.3306894363,1139975.380432792,1267.12372751676,911980.3043462335,0.0,0.0,0.0,369.09787777116804,173185.0063500392,0.0,7481534.589658654,-6281.321473835625,0.0,19155.504136788797,95.25719098984789,173185.0063500392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0980074826980317,0.0,2987605.761496429,0.0,19158.121635113515,2205291.008453291,0.0,0.0,0.0,193562.14832437324,0.0,0.0,0.0,0.0,0.0,0.0,136483.15925992286,134879.26686373664,0.005632740877632785,173187.62384836393,374299.7950373786,266270.21029823984,2910.5966600087786,15992.544752350408,0.005632740877632785,0.005632740877632785,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,811484.2644993439,0.0,0.0,0.0,0.0,1759566.58833785,1251408.938542459,811484.2644993439,811484.2644993439,811484.2644993439,811484.2644993443,811484.2644993449,755899.3388005749,355773.311413996,37227.1563329272,774257.1081664168,673240.526204593,0.0,2951687.333133792,673240.526204593,632716.2032475794,632716.2032475794,455710.95308534795,0.0,4326.0,621437.6718015712,10795.804297697327,2144.551294543842,0.0,2144.551294543842,11252.737624954303,0.009836309112722293,809339.7132048,90470.52304261806,313632.7126662187,455710.95308534795,7.18174488861642,0.0,123720.7100591716,2145790.8517144714,1454854.6644370374,809339.7132048,0.0,0.0,0.0,643358.1065056082,0.0,0.0,0.0,0.0,0.0,88313.67831598909,2093238.5402753504,0.0,2124698.173759935,0.0,721026.034888811,678019.4000672919,43006.63482151908,0.0,0.0,0.0,0.0,0.0,0.0,88313.67831598909,0.0,88313.67831598909,0.0,0.0,0.0,643358.1065056082,-29432.07176940628,-29432.07176940628,0.0,811484.2644993439,0.0,768477.6296778249,811496.557931429,13512.494247152452,74245.66158352276,0.0,13512.710408201143,74245.66158352276,0.0,643358.1065056082,635706.4445975387,626.1518926625341,43.857871799898696,5738.0,-2.7284841053187847e-12,731.916447894076,0.0,43006.63482151908,2162.5712879378793,90458.22961053293,29432.07176940628,0.0,0.0,0.0,0.0,119180.1992598846,0.0,436564.4901111138,567524.7583804029,1123269.4477514012,1248.5544684368865,898615.5582011212,0.0,0.0,0.0,365.40689899345637,158739.62102775485,0.0,7036881.427401153,-5757.395581317538,0.0,17695.112173341764,88.62145215299059,158739.62102775485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8981360322013843,0.0,2794857.0026902077,0.0,17697.516970126737,2063014.1691982397,0.0,0.0,0.0,175783.9300143394,0.0,0.0,0.0,0.0,0.0,0.0,125851.38921312595,124354.59874576077,0.005269338240366153,158742.0258245398,344200.061079651,244796.09691203752,2643.2653222870126,14523.668169948682,0.005269338240366153,0.005269338240366153,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,807021.1010445977,0.0,0.0,0.0,0.0,1755612.2144063711,1248290.2385482544,807021.1010445977,807021.1010445977,807021.1010445977,807021.1010445969,807021.1010445987,751741.8924371714,351770.32087985874,37222.94543463457,769798.1556099631,673700.6991252021,0.0,2956150.4965885384,673700.6991252021,633172.165269896,633172.165269896,455250.7801647388,0.0,4326.0,621843.8951678686,10802.45427994636,2190.9087121238126,0.0,2190.9087121238126,11253.352209748065,0.009836846337192366,804830.1923324737,90628.89152589146,318108.1695530502,455250.7801647388,7.400041970260356,0.0,123720.7100591716,2133689.368186459,1450682.1696361734,804830.1923324737,0.0,0.0,0.0,643648.8144343162,0.0,0.0,0.0,0.0,0.0,88425.72865650823,2066794.6603488128,0.0,2099210.544199539,0.0,716404.4636759656,674149.2425081027,42255.22116786288,0.0,0.0,0.0,0.0,0.0,0.0,88425.72865650823,0.0,88425.72865650823,0.0,0.0,0.0,643648.8144343162,-29270.19537467455,-29270.19537467455,0.0,807021.1010445977,0.0,764765.8798767347,807033.3552018569,13314.087970129016,73155.50168801952,0.0,13314.301307219552,73155.50168801952,0.0,643648.8144343162,635919.8440704936,622.7080791193418,43.646038116467,5746.0,3.637978807091713e-12,731.916447894076,0.0,42255.22116786288,2157.0749142733143,90616.63736863204,29270.19537467455,0.0,0.0,0.0,0.0,117430.25589653794,0.0,430154.34992555476,559191.6947454188,1106776.3005675115,1230.2217284399212,885421.0404540093,0.0,0.0,0.0,361.7528300035218,145499.12729226012,0.0,6618462.244083607,-5277.170419926537,0.0,16337.418734440944,82.44796744575241,145499.12729226012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7111595139948435,0.0,2614543.647677936,0.0,16339.628056086487,1929916.4808628694,0.0,0.0,0.0,159633.97797840726,0.0,0.0,0.0,0.0,0.0,0.0,116044.47598912977,114651.0075391124,0.004929380934536079,145501.33661390562,316522.1389243986,225056.2470809313,2400.418251565764,13189.322606877027,0.004929380934536079,0.004929380934536079,0.0,0.0,0.0,0.0,0.0
