year,grid_import_capacity_[MWh],grid_export_capacity,P_wind,P_solar,wind_PPA,solar_PPA,grid_import_tariff,export_revenues,max_loads,min_loads,RES,RES_constraint,RES_grid_constraint,NH3_potential_3h,NH3_potential_2h,NH3_potential,excess_after_min,NH3_supplied_after_RES,H2_supplied_after_RES,min_loads_after_RES,excess_after_max,max_loads_after_RES,min_loads_after_RES_pot_curtailment,H2_min_required,H2_min_pot_curtailment,min_loads_supplied_after_RES,wind_prod_ratio,solar_prod_ratio,H2_shortfall,H2_SOC_target,H2_charging,H2_wind_charging,H2_solar_charging,H2_storage,H2_SOC_[%],RES_excess_after_H2,H2_discharge,min_loads_after_H2,excess_after_H2_charging,H2_SOC_target_remaining,BESS_shortfall,SOC_target,NH3_potential_inclu_SOCs_excess,NH3_target,RES_available,grid_import,grid_to_HB,grid_to_H2,NH3_target_after_grid,RES_BESS_charging,P_wind_BESS_charging,P_solar_BESS_charging,E_bat,SOC_[%],RES_excess,H2_SOC_excess,BESS_SOC_excess,SOCs_excess,BESS_discharge,RES_to_plant,RES_to_H2,RES_to_HB,BESS_to_H2,BESS_to_HB,grid_export,wind_grid_export,solar_grid_export,RES_excess_after_grid_export,H2_charging_after_grid_export,H2_wind_charging_after_grid_export,H2_solar_charging_after_grid_export,BESS_charging_after_grid_export,BESS_wind_charging_after_grid_export,BESS_solar_charging_after_grid_export,NH3_target_remainder,RES_final_curtailment,final_solar_curtailment,final_wind_curtailment,direct_solar,direct_wind,final_H2_prod_[MWh],final_NH3_prod_[MWh],final_H2_prod_[tonnes],final_NH3_prod_[tonnes],grey_H2_prod_[tonnes],green_H2_prod_[tonnes],green_NH3_prod_[tonnes],grey_NH3_prod_[tonnes],max_energy_deficit,min_energy_deficit,NH3_cf_[%],H2_cf_[%],trip_event,test_ramp_rates,shortfall_events,BESS_usable_energy,HB_loads,HB_checks,total_H2_charging,solar_transmission_losses,wind_transmission_losses,wind_cost,solar_cost,grid_import_cost,elec_feed_water_m3,elec_cooling_water_m3,HB_cooling_water_m3,waste_water_m3,total_water_m3,waste_water_energy_MWh,water_consumption_cost,solar_export_revenues,wind_export_revenues,total_grid_export_revenues,Electrolyser_SOH,gross_solar_NPV,solar_cost_NPV,PV_opex,final_solar_curtailment_NPV,total_solar_BESS_charging_NPV,total_solar_H2_charging_NPV,PV_variable_opex_NPV,direct_solar_NPV,gross_wind_NPV,wind_cost_NPV,wind_opex,final_wind_curtailment_NPV,total_wind_BESS_charging_NPV,total_wind_H2_charging_NPV,wind_variable_opex_NPV,direct_wind_NPV,BESS_opex,BESS_NPV,electrolyser_opex_NPV,H2_storage_opex_NPV,H2_discharge_storage_NPV,HB_opex_NPV,NH3_storage_opex_NPV,NH3_fixed_opex_NPV,process_plant_fixed_opex_NPV,water_cost_NPV,H2_water_cost_NPV,NH3_water_cost_NPV,grid_import_NPV,grid_import_cost_NPV,solar_grid_export_NPV,wind_grid_export_NPV,max_energy_deficit_NPV,min_energy_deficit_NPV,grid_OPEX_NPV,final_NH3_prod_NPV,max_loads_NPV,min_loads_NPV,final_H2_prod_[tonnes]_NPV,final_NH3_prod_[tonnes]_NPV,H2_pipeline_opex_NPV,H2O_pipeline_opex_NPV,BESS_aug_cost,elect_aug_cost,electrolyser_stack_replacment,HB_refurbishment,grid_fixed_opex
11,876000.0,350400.0,984185.2061272586,680655.6142251632,0.0,0.0,0.0,0.0,2193480.553297258,1310396.1025035356,1664840.8203524216,1550759.7392745344,1602764.7138825,1602697.0762757002,1602742.7552722362,1554375.2790086484,895725.8721374044,60888.99448184826,1603951.8258705733,134046.23521693543,114081.08107788749,1459777.5388319748,19965.15413904793,132734.04626683108,18652.965188943603,769114.9482150171,6070.980599264653,2629.0194007353457,116057.68757708398,2396.36379237047,110440.33422940006,49398.58636277051,61041.74786662955,2330.8116331182327,0.002037422756222231,1554400.4861230215,199457.58755861456,1648.2467448676696,1532797.6620050184,180.3081600239287,0.0,98976.56804733726,1872004.4635172936,1687842.4539269472,1554400.4861230215,105137.6630788833,36851.691629576155,68285.97144930711,4442.655210077678,0.0,0.0,0.0,0.0,0.0,175595.93804365,-196907.91500084763,0.0,592931.979983972,0.0,1378804.5480793717,1310992.1661753366,67812.381904035,0.0,0.0,30447.360376308367,15196.207911889975,15251.152464418386,56132.84357046259,89015.73409687907,34680.06628539732,54335.66781148175,0.0,0.0,0.0,4442.655210077678,-2214.0778672250945,3237.925574112046,-5452.003441337141,638456.9170838459,939803.6993218048,1578734.2059509228,1683399.7987168697,27212.63293173945,149520.10504801627,1177.0449189184164,26035.614199820546,143052.82527373926,6467.279774277013,4442.655210077679,4.547473508864641e-13,1623.6420841408,90.10011448184699,0.0,392.6903857759494,0.0,0.0,104664.07353361115,6131.999999999988,199456.06832627914,23709.619102786808,34637.30233490087,0.0,0.0,0.0,240015.42245794192,0.0,879178.2176823356,1142930.5831330568,2262124.223273334,2514.4472828927255,3393186.334910001,0.0,0.0,0.0,358.13530170348656,346010.7996788831,0.0,16141453.318319714,1645.9971735847575,0.0,58652.027588300945,174.6136994373269,324559.12185808714,500309.852864253,0.0,32980637.77031584,-2771.52209011978,0.0,42741.32355733692,363.50690194699564,477748.54529582843,7.088502138301874,0.0,6835893.698464207,0.0,101394.12344632015,4004508.3397248765,0.0,0.0,0.0,1724923.8714326958,0.0,0.0,53446.65660284876,0.0,7752.91255952574,7724.9815351412635,2258.420631241603,2.3117049392327207e-13,0.01288818570600341,855755.0960574467,1115054.2865799298,666138.9311237651,13833.522687971652,76008.43956106767,0.01288818570600341,0.01288818570600341,0.0,0.0,0.0,0.0,0.0
12,876000.0,350400.0,977783.6946671727,676912.0083469248,0.0,0.0,0.0,0.0,2186559.428255754,1307022.7566398075,1654695.7030140976,1542214.860226041,1594242.2754190494,1594174.5491303215,1594220.191073787,1546032.6986161764,888043.9249694581,60878.13137704435,1593817.571637053,136509.40538731316,112480.84278805678,1468322.417880468,24028.562599256406,135186.35333240492,22705.510544348166,766651.7780446395,6067.788930974405,2632.211069025595,118169.80227584844,2431.254026003701,111492.81286466165,48779.935457984044,62712.87740667761,2360.9254123755077,0.0020637459898387306,1543202.890149436,200765.7870555861,1653.4374601422096,1520193.0827797437,188.79787719597175,0.0,98976.56804733726,1871236.7228419443,1681472.6723210593,1543202.890149436,105820.76060198153,40554.905681814824,65265.85492016668,4326.472204070205,0.0,0.0,0.0,0.0,0.0,172643.2376900145,-217805.60564496997,0.0,609223.4954119842,0.0,1370559.6524594217,1295608.621494061,74951.03096536057,0.0,0.0,29075.84267751095,14480.00784435036,14595.834833160588,54296.09027386006,89271.30473864349,34720.26254460791,54551.04219403559,0.0,0.0,0.0,4326.472204070205,-3749.491535371407,2177.6533859500955,-5927.1449213215,636522.81770418,934800.9523585464,1561638.5940175324,1677146.2001169892,30031.51142341409,165008.48092453653,1255.1125946185903,28776.430933647058,158112.2578771816,6896.223047354891,4326.472204070205,0.0,1617.6104772273209,89.12444892235662,0.0,388.93427578043486,0.0,0.0,115505.93664717539,6131.999999999992,200764.11760330515,23615.702423634135,34429.879385597334,0.0,0.0,0.0,264877.9307545123,0.0,970249.8678362748,1261323.4797833918,2496451.278374179,2774.911655523462,3744676.9175612684,0.0,0.0,0.0,400.0,321596.0189538778,0.0,15606461.206461547,1034.587436693927,0.0,55711.243478471944,166.44501138341013,302407.40542758483,464537.9897616131,0.0,31952440.77358204,-2815.9438552651127,0.0,39670.342567968575,345.7962514913507,444117.1985218008,6.783762794038429,0.0,6542014.156287241,0.0,95382.3791911931,3832351.906428293,0.0,0.0,0.0,1779069.0283322306,0.0,0.0,50274.68107025674,0.0,6934.3759864976055,6879.347418486601,2055.4757779248785,0.0,0.012334114170978962,796800.0781643951,1038818.6332376684,620957.096394218,14267.754741895547,78394.34063010578,0.012334114170978962,0.012334114170978962,0.0,76425399.02204722,76425399.02204722,0.0,0.0
13,876000.0,350400.0,911602.5289149745,673188.9923010168,0.0,0.0,0.0,0.0,2143141.0071113524,1267823.6814482869,1584791.5212159913,1491748.4027200625,1544914.4747167581,1544847.458147752,1544892.657901679,1496497.1817591346,825242.3803718644,60842.2475386795,1523949.2736773118,143612.04258782568,93043.11849592898,1518788.8753864462,50568.9240918967,142253.10669455258,49209.98819862361,759549.1408441269,6029.469727737016,2670.530272262983,124222.14070052227,2530.3277428323145,117089.04652409142,49561.92880227059,67527.11772182085,2426.8144367581463,0.0021213412908725054,1467702.4746919,203927.2296802486,1712.3720838287793,1443243.4506510147,212.8953963641117,0.0,98976.56804733726,1814583.2651355404,1626122.5474882526,1467702.4746919,104828.53268262095,39956.318663825165,64872.214018795756,4535.569833079581,0.0,0.0,0.0,0.0,0.0,154871.25939959663,-363265.4108621024,0.0,569322.872910889,0.0,1312831.2152923034,1242138.277879434,70692.9374128692,0.0,0.0,25830.834908695502,12161.863005620437,13668.971903075066,42204.32503827011,86836.09945263104,31574.491923248625,55261.60752938241,0.0,0.0,0.0,4535.569833079581,-13744.433372320875,-2657.56777913786,-11086.865593183018,638522.9585742741,878233.4026947517,1510935.6378749525,1621586.9776551728,28768.766905463675,158070.36582384925,1235.1906705787462,27533.615909361815,151283.60389759234,6786.761926256848,4535.56983307958,0.0,1564.0235088672766,86.23077490440318,0.0,384.3091641849493,0.0,0.0,110649.25607669438,6131.999999999994,203925.14597672247,23654.629602805435,32294.128807785542,0.0,0.0,0.0,253740.52410618964,0.0,929453.7510442336,1208288.210029474,2391482.4851798974,2658.234062064844,3587223.7277698466,0.0,0.0,0.0,396.0,298903.9634108706,0.0,15020032.90264933,-1179.99187643005,0.0,54519.66247145907,159.5519977814996,283511.8298567541,404762.42491234664,0.0,30951694.805616252,-4922.700913867886,0.0,36025.541132118364,310.40201506177607,389946.13380115415,6.492124393547058,0.0,6260768.687886108,0.0,90546.12879286255,3667596.5908248336,0.0,0.0,0.0,1592770.2356019428,0.0,0.0,46545.12218074195,0.0,6069.186995490918,5400.012621142944,2013.847247858838,0.0,0.011803862533721924,720004.0110279353,951580.2374966736,562928.8767716554,12773.676558634945,70185.13282734703,0.011803862533721924,0.011803862533721924,0.0,0.0,0.0,0.0,0.0
14,876000.0,350400.0,992784.0675734527,669486.4528433613,0.0,0.0,0.0,0.0,2192471.2582144616,1311699.659216249,1662270.520416814,1549273.4311470818,1601318.0273870656,1601250.346946976,1601295.8027445714,1553287.212437316,893617.0341624897,60890.5631728354,1601379.9572439785,134507.69717762832,112997.08926973204,1461263.846959427,21510.607907896298,133197.07691851113,20199.98764877912,768653.4862543244,6084.430075167894,2615.5699248321057,116445.81009477701,2403.10519072335,109956.16137683726,48819.81791363316,61136.3434632041,2334.8475104630706,0.002040950621034152,1552314.3590399767,198546.84596523707,1638.4238692792446,1529750.8827080794,184.43327658283818,0.0,98976.56804733726,1873431.3602564787,1688226.8671511635,1552314.3590399767,105788.51668535647,39859.71892567992,65928.79775967656,4294.712671969987,0.0,0.0,0.0,0.0,0.0,172717.5672113767,-208716.43040966685,0.0,599193.5376614558,0.0,1379596.7918286,1305613.8669295867,73982.92489901313,0.0,0.0,29574.08686115602,15131.524667533282,14442.562193622744,54554.538929197784,88588.94142102293,35389.6594106994,53199.28201032352,0.0,0.0,0.0,4294.712671969987,-3756.403404549993,2222.9666066682375,-5979.370011218231,629466.7020247859,948675.1926016741,1570087.7674871236,1683932.1544791935,29599.05453249537,162632.3483209903,1242.879615114592,28356.20777930565,155803.3394467343,6829.008874256,4294.712671969987,1.5631940186722204e-13,1624.1555422154076,89.60665263595044,0.0,381.2366684246552,0.0,0.0,113842.64382469305,6131.99999999999,198545.10279786016,23354.222018284276,34956.720315463506,0.0,0.0,0.0,261063.6609766092,0.0,956278.2081274231,1243160.2903648056,2460502.159468838,2734.9526388025724,3690753.2392032575,0.0,0.0,0.0,392.04,277813.07627300074,0.0,14455182.66706526,922.4521106107406,0.0,47445.21969861298,150.75359514911054,261206.30246993375,411970.0924731542,0.0,29977939.900983192,-2481.225975426451,0.0,34943.93926487397,321.54948440262564,393666.4775235056,6.213023718684286,0.0,5991614.146163901,0.0,82389.88231597508,3509924.2140230183,0.0,0.0,0.0,1531531.3801988107,0.0,0.0,43898.473419286274,0.0,5993.149846772525,6279.044779374733,1782.1530727639308,6.48669942900982e-14,0.011296406761244156,698771.9767652138,909797.6251764509,544308.7248822533,12282.555322099652,67486.64262983605,0.011296406761244156,0.011296406761244156,0.0,0.0,0.0,0.0,0.0
15,876000.0,350400.0,930640.4618039178,665804.2773527227,0.0,0.0,0.0,0.0,2151519.24766149,1274334.0186743597,1596444.7391566406,1501174.1634043767,1554090.9562307918,1554024.881056519,1554069.4406228564,1505926.3858110812,834360.0935763658,60853.10736144322,1535591.631795197,141076.53785167797,95270.57575226374,1509363.114702132,45805.96209941423,139728.46178116862,44457.886028904875,762084.6455802748,6050.757837047058,2649.2421629529413,122070.12478787321,2494.4550162349224,115645.99755955709,50258.36018637856,65387.637373178535,2395.34246541909,0.002093830826415288,1480798.7415970834,201616.74598377288,1731.0727692380444,1457446.9589841277,207.6131366129844,0.0,98976.56804733726,1820531.8116949436,1635648.1060222597,1480798.7415970834,104849.7509859861,39034.6449769109,65815.10600907516,4507.757890804945,0.0,0.0,0.0,0.0,0.0,156124.8904353878,-344104.9165592921,0.0,565344.428373886,0.0,1324673.8511616956,1254453.5427087029,70220.30845299271,0.0,0.0,26257.26650694017,12658.463974947077,13598.802531993093,43899.03206797431,85968.59186047332,32241.1473333122,53727.444527161126,0.0,0.0,0.0,4507.757890804945,-12410.915857521408,-2021.4674133921687,-10389.448444129237,630853.0411673079,895435.3994144183,1521883.2381378082,1631140.3481314545,28406.247639091882,156078.5048998626,1228.4517976388818,27177.83609413611,149328.7697480006,6749.735151861988,4507.757890804945,5.684341886080802e-14,1573.2377515935157,86.85556660985094,0.0,375.899661367559,0.0,0.0,109254.9534299036,6131.999999999988,201614.58942003042,23373.901066814044,32936.046858681664,0.0,0.0,0.0,250543.1041767904,0.0,917741.6088111922,1193062.4008418592,2361347.113829842,2624.73728185209,3542020.6707447628,0.0,0.0,0.0,388.1196,258210.37790046653,0.0,13911139.023820156,-783.9599150681785,0.0,46194.88242614239,144.39416838716014,244655.68591289406,360918.41627588426,0.0,29030704.90778642,-4029.2072312939367,0.0,31994.731391574496,289.9377661691522,347265.2861101458,5.945921764423093,0.0,5734030.734272743,0.0,78190.45017031756,3359030.275850066,0.0,0.0,0.0,1373656.6841545675,0.0,0.0,40662.541148738645,0.0,5273.85007909697,4909.170574281172,1748.1862283860485,2.2044857872590718e-14,0.010810766844405623,632584.3495243791,834396.258623749,494208.70325681,11016.432587047506,60529.9351523737,0.010810766844405623,0.010810766844405623,0.0,0.0,0.0,0.0,0.0
16,876000.0,350400.0,836789.5742250897,662142.3538272828,0.0,0.0,0.0,0.0,2082740.6718367175,1221126.2795129109,1498931.9280523725,1424302.1418047356,1478434.9982624133,1478369.8473207813,1478413.8570648776,1430241.2796836863,752239.33408775,60780.23395720514,1438151.6940951673,156468.58946733008,74629.78624763667,1586235.1363017731,81838.80321969342,155047.6399925826,80417.85374494597,746692.5939646224,5983.44661701605,2716.55338298395,135268.32467329796,2710.686898331775,126963.57458410598,50295.40823102917,76668.16635307683,2543.7836082034723,0.00222358707010793,1371968.3534682663,209490.11777428963,1834.9481066347976,1344643.7054543318,266.27616160242485,0.0,98976.56804733726,1744986.466160732,1552109.1478626723,1371968.3534682663,102153.51726187923,37910.01926999567,64243.49799188356,4641.262316077237,0.0,0.0,0.0,0.0,0.0,136144.10295784054,-641188.8871749251,0.0,525233.838724497,0.0,1235824.2505104262,1171041.897692835,64782.35281759111,0.0,0.0,22304.414094288593,10116.825600931346,12187.588493357245,31315.100224039354,82524.58863951261,28023.630137618937,54500.95850189367,0.0,0.0,0.0,4641.262316077237,-21914.525655744797,-7326.590799661248,-14587.934856083553,633849.9430716438,811462.4706624008,1444773.5589083368,1547467.885546595,26699.9806219115,146703.38869655275,1187.244977519642,25512.77176525296,140180.06464424703,6523.324052305725,4641.262316077237,2.842170943040401e-14,1492.5355133967275,82.45483157792128,0.0,371.39961181205354,0.0,0.0,102692.37208758679,6131.999999999992,209488.1632236186,23431.413061943065,29798.21281784109,0.0,0.0,0.0,235493.82908525944,0.0,862615.92553573,1121399.1861202829,2219508.9407412726,2467.078209464623,3329263.411111909,0.0,0.0,0.0,384.238404,239990.86058132144,0.0,13387156.949024301,-2655.4936728855505,0.0,47541.72720365573,138.526579701132,229736.38891685344,303291.05045610847,0.0,28109509.299601264,-5287.33892338952,0.0,28386.423718933733,251.03814272866168,294111.342580742,5.690302697915183,0.0,5487521.001771297,0.0,75928.85934170037,3214623.3667948293,0.0,0.0,0.0,1206678.2716984556,0.0,0.0,37025.13572403518,0.0,4417.342938456354,3666.8031704734876,1682.207052578273,1.0301335454481644e-14,0.010346004905300334,560873.5756407416,754881.0664544718,442592.3594901378,9677.301700939952,53172.05930111145,0.010346004905300334,0.010346004905300334,0.0,0.0,0.0,0.0,0.0
17,876000.0,350400.0,914953.1062869194,658500.5708812329,0.0,0.0,0.0,0.0,2135701.9695087317,1261728.554494678,1573453.6771681523,1484062.2131717151,1537371.8339472525,1537306.1719569429,1537350.36144342,1489385.2833714634,814119.6318058326,60840.752013368765,1512612.9251547833,143827.13806963287,89391.46399643715,1526475.0649347934,54435.67407319576,142466.70665104908,53075.24265461195,759334.0453623198,6045.829292870499,2654.1707071295014,124448.95735380858,2533.465709727177,117834.98261975647,50331.849516034454,67503.13310372202,2416.461913427544,0.0021122918823667336,1455618.694548396,202298.3438685677,1754.4710490031414,1431724.5713272023,221.75769479729692,0.0,98976.56804733726,1800939.5429240705,1616172.5903454672,1455618.694548396,104082.29774207709,38259.83088918171,65822.46685289535,4477.436214442185,0.0,0.0,0.0,0.0,0.0,150304.18202801596,-422515.56530623883,0.0,548894.0167533206,0.0,1305314.5125203799,1237609.0824511643,67705.43006921539,0.0,0.0,25239.731638244648,12163.61561815049,13076.11602009416,40602.736156914914,84461.71423285641,31428.680408122967,53033.033824733444,0.0,0.0,0.0,4477.436214442185,-14992.893827948667,-3396.538200575218,-11596.355627373447,625654.5942438506,881956.6151291421,1505728.2461566725,1611695.1541310246,27550.93771304543,151378.94422628172,1204.3811285415863,26346.586720641688,144761.46549803123,6617.478728250475,4477.436214442185,1.4210854715202004e-14,1554.4828275775778,85.93358327569186,0.0,368.42347083225616,0.0,0.0,105965.26095839712,6131.999999999994,202296.6968526129,23166.3988178633,32429.231167000285,0.0,0.0,0.0,242999.27062906072,0.0,890108.1920505366,1157139.3839479082,2290246.846627505,2545.706644685398,3435370.269941258,0.0,0.0,0.0,380.39601996,223056.9260262843,0.0,12882517.022248792,-1150.5250012726258,0.0,40829.77002445391,131.07182271142509,211930.85734078416,309926.2724608472,0.0,27213864.852290306,-3928.0868593446553,0.0,27695.120219496144,261.4582362170442,298749.2192998185,5.4456728623038755,0.0,5251608.883938137,0.0,68525.44814523707,3076424.605231686,0.0,0.0,0.0,1163678.7666709407,0.0,0.0,35256.2752634082,0.0,4429.332900808241,4120.237444166619,1516.6625552589937,4.813708156299832e-15,0.009901223386007046,545936.909805298,723436.1476549415,427391.1144352372,9332.455805147556,51277.285787363115,0.009901223386007046,0.009901223386007046,0.0,0.0,0.0,0.0,0.0
18,876000.0,350400.0,817389.7644152337,654878.8177413861,0.0,0.0,0.0,0.0,2064684.7686040169,1205837.0810158113,1472268.5821566198,1404321.4773412708,1458792.784530551,1458728.505062625,1458771.9127966706,1410761.1104725099,727980.6457294832,60768.648631900505,1411499.9335247194,158873.24700481593,67947.10481534906,1606215.800765238,90926.14218946686,157440.71220476384,89493.60738941478,744287.9364271367,5976.360971385662,2723.6390286143383,137318.02343173506,2743.7876381404894,129038.65061167172,50543.119549945506,78495.53106172621,2558.3293582199663,0.0022363018865559146,1343229.9315449481,210025.9728730505,1873.2488522968258,1315610.322332717,281.7133576168796,0.0,98976.56804733726,1723049.4385312167,1529176.420644999,1343229.9315449481,100410.51880474026,36834.199885963266,63576.318918776975,4726.102123177843,0.0,0.0,0.0,0.0,0.0,129216.1047009179,-722575.9429399044,0.0,511469.42010083626,0.0,1214013.82684403,1151546.639161073,62467.18768295717,0.0,0.0,21105.901781842636,9486.88554285174,11619.016238990895,27124.9097718636,80985.29314721166,27284.713997242587,53700.579149969075,0.0,0.0,0.0,4726.102123177843,-25289.627568516204,-9132.419128920075,-16157.208439596128,629151.8273408546,794885.943262059,1425146.901838733,1524450.318521821,25818.324007970637,141859.12509845797,1151.7647752391485,24666.595992680202,135530.7472125286,6328.377885929388,4726.102123177843,0.0,1470.3350292785512,81.33471646151884,0.0,363.4817710070561,0.0,0.0,99301.38756892046,6131.999999999992,210023.9437588834,23240.393290460735,29174.14404991907,0.0,0.0,0.0,227717.61775030105,0.0,834131.655578933,1084369.6083347667,2146218.881664001,2385.6131383364873,3219328.322496001,0.0,0.0,0.0,376.5920597604,207317.86255433623,0.0,12396524.602056963,-2891.09001920065,0.0,41849.90301199373,125.8376103394666,199173.35624981194,258764.66644135502,0.0,26343277.19396996,-5114.958413366717,0.0,24638.29896634327,225.10232284831847,251640.53297667537,5.21155982336371,0.0,5025838.782385658,0.0,66488.84434391763,2944167.0988385486,0.0,0.0,0.0,1019156.901398017,0.0,0.0,31787.398786795693,0.0,3678.282983651137,3003.3050081310657,1496.1628989161613,0.0,0.009475563315206745,482601.93037886365,653626.3221213485,381737.13892160193,8173.420185628199,44908.966059816245,0.009475563315206745,0.009475563315206745,0.0,0.0,0.0,405029585.79881656,0.0
19,876000.0,350400.0,950547.7573615509,651276.9842438084,0.0,0.0,0.0,0.0,2150959.051440272,1277207.149056567,1601824.7416053594,1504552.1364575324,1557529.6399836752,1557463.7069029543,1557507.8756781148,1509930.2054523188,840019.528795069,60854.87950821752,1540969.8620971418,141355.97062166216,97272.60514782704,1505985.1416489764,44083.36547383511,140009.66669792708,42737.061550100036,761805.2128102905,6073.544618856298,2626.455381143702,122358.92787741969,2499.574752976053,116006.72192251668,49978.999161149986,66027.7227613667,2389.7569485853946,0.00208894838163059,1485818.0196828428,200932.60774811023,1726.7221725821782,1462535.4636112216,218.6712785606245,0.0,98976.56804733726,1825363.911399011,1636517.784085877,1485818.0196828428,103119.75488852602,37667.22505041112,65452.52983811489,4181.560420296153,0.0,0.0,0.0,0.0,0.0,157534.15865389822,-390972.997001073,0.0,566916.5387337427,0.0,1328283.8610289446,1260606.924420471,67676.93660847352,0.0,0.0,26353.800276612918,13325.48934089059,13028.310935722331,46255.86258842538,84924.49578885989,33269.29624258398,51655.19954627591,0.0,0.0,0.0,4181.560420296153,-10163.734059857252,-1263.9999933645445,-8899.73406649271,616673.7388531496,912541.3398871714,1526990.6719699625,1632336.223665581,27389.457098380088,150491.6595126926,1174.0145443512934,26215.467486958765,144041.03014812508,6450.629364567545,4181.560420296153,1.8474111129762605e-13,1574.3911756619286,87.14705353098746,0.0,361.7418093907489,0.0,0.0,105344.16165888464,6131.99999999999,200931.21771137658,22838.934448301075,33580.662199981554,0.0,0.0,0.0,241575.01160771243,0.0,884890.9579346327,1150357.1981319638,2276823.167674309,2530.7858358903204,3415234.7515114634,0.0,0.0,0.0,372.826139162796,192689.35916849284,0.0,11928509.025104366,-373.971988267308,0.0,34818.13027810949,118.34747764097979,182451.5074697752,281232.7821437005,0.0,25497247.235935748,-2633.1101751332744,0.0,24630.166705246018,247.9632320840418,269988.054624377,4.987511457125643,0.0,4809774.685198984,0.0,59448.708245067355,2817595.429168854,0.0,0.0,0.0,1010444.7287398011,0.0,0.0,30509.41453144256,0.0,3854.607096498312,3942.5314632975997,1237.1728422842073,5.4658228694119854e-14,0.009068202649319351,482949.38788730674,636391.1688065084,377879.5090738189,8103.552043049124,44525.0517571617,0.009068202649319351,0.009068202649319351,0.0,0.0,0.0,0.0,0.0
20,876000.0,350400.0,866001.3511448078,647694.9608304675,0.0,0.0,0.0,0.0,2094874.9684678854,1228277.6830255785,1513696.3119752754,1438309.4170320313,1492513.2747632414,1492448.9380185914,1492492.2172953046,1444675.476167746,761411.9486550356,60804.68895471719,1452891.623020558,150876.82011171285,75386.89494324393,1572227.8610744774,75489.92516846895,149480.32563447749,74093.43069123356,752284.3633202398,6024.310709671521,2675.6892903284784,130422.0201586943,2630.8246432117926,123186.21997546368,51097.417679119615,72088.80229634406,2473.3547296753222,0.0021620233651008067,1390510.0919998116,204632.6367869046,1831.5388872199162,1364989.404289686,254.7991962821633,0.0,98976.56804733726,1751427.6665807539,1565414.457094952,1390510.0919998116,102367.56041281467,36824.32106162738,65543.23935118727,4356.716470138737,0.0,0.0,0.0,0.0,0.0,136452.54857471783,-599940.7754689467,0.0,516207.1038450697,0.0,1254057.5434250939,1191071.4094470954,62986.13397799818,0.0,0.0,22343.886662897734,10588.831800076387,11755.054862821347,32664.298391984135,81444.36351983597,29311.48945258195,52132.87406725402,0.0,0.0,0.0,4356.716470138737,-21051.88862917155,-6735.938677850796,-14315.949951320752,619770.7631627059,838917.3637576876,1461245.2322935823,1561057.7406248131,25950.681845296007,142586.36434232254,1164.0015747685368,24786.716735534163,136190.75129414376,6395.613048178773,4356.716470138737,0.0,1505.6429526629006,83.3948882715205,0.0,356.61429839232864,0.0,0.0,99810.45503962557,6131.999999999987,204630.58349529968,22905.081482791164,30811.10553836452,0.0,0.0,0.0,228885.0138755108,0.0,838407.8223328565,1089928.6375024323,2157221.4737107996,2397.8430025053513,3235832.210566199,0.0,0.0,0.0,369.09787777116804,179093.05391875337,0.0,11477822.828304851,-1862.54317507576,0.0,34348.328655110476,113.58766925456084,171371.78057097545,239456.58999018522,0.0,24675272.491917126,-3958.479456506306,0.0,22233.73287021018,217.73161456514137,231967.64178648603,4.773095076725849,0.0,4602999.324900709,0.0,56582.62927755952,2696465.1583821555,0.0,0.0,0.0,894734.5704464385,0.0,0.0,28305.483484133758,0.0,3250.37062456969,2927.9002295712858,1204.66840855893,0.0,0.00867835468495609,431645.4735938341,579250.3853971894,339629.0146078187,7175.579777537448,39426.31791437177,0.00867835468495609,0.00867835468495609,0.0,0.0,0.0,0.0,0.0
