year,grid_import_capacity_[MWh],grid_export_capacity,P_wind,P_solar,wind_PPA,solar_PPA,grid_import_tariff,export_revenues,max_loads,min_loads,RES,RES_constraint,RES_grid_constraint,NH3_potential_3h,NH3_potential_2h,NH3_potential,excess_after_min,NH3_supplied_after_RES,H2_supplied_after_RES,min_loads_after_RES,excess_after_max,max_loads_after_RES,min_loads_after_RES_pot_curtailment,H2_min_required,H2_min_pot_curtailment,min_loads_supplied_after_RES,wind_prod_ratio,solar_prod_ratio,H2_shortfall,H2_SOC_target,H2_charging,H2_wind_charging,H2_solar_charging,H2_storage,H2_SOC_[%],RES_excess_after_H2,H2_discharge,min_loads_after_H2,excess_after_H2_charging,H2_SOC_target_remaining,BESS_shortfall,SOC_target,NH3_potential_inclu_SOCs_excess,NH3_target,RES_available,grid_import,grid_to_HB,grid_to_H2,NH3_target_after_grid,RES_BESS_charging,P_wind_BESS_charging,P_solar_BESS_charging,E_bat,SOC_[%],RES_excess,H2_SOC_excess,BESS_SOC_excess,SOCs_excess,BESS_discharge,RES_to_plant,RES_to_H2,RES_to_HB,BESS_to_H2,BESS_to_HB,grid_export,wind_grid_export,solar_grid_export,RES_excess_after_grid_export,H2_charging_after_grid_export,H2_wind_charging_after_grid_export,H2_solar_charging_after_grid_export,BESS_charging_after_grid_export,BESS_wind_charging_after_grid_export,BESS_solar_charging_after_grid_export,NH3_target_remainder,RES_final_curtailment,final_solar_curtailment,final_wind_curtailment,direct_solar,direct_wind,final_H2_prod_[MWh],final_NH3_prod_[MWh],final_H2_prod_[tonnes],final_NH3_prod_[tonnes],grey_H2_prod_[tonnes],green_H2_prod_[tonnes],green_NH3_prod_[tonnes],grey_NH3_prod_[tonnes],max_energy_deficit,min_energy_deficit,NH3_cf_[%],H2_cf_[%],trip_event,test_ramp_rates,shortfall_events,BESS_usable_energy,HB_loads,HB_checks,total_H2_charging,solar_transmission_losses,wind_transmission_losses,wind_cost,solar_cost,grid_import_cost,elec_feed_water_m3,elec_cooling_water_m3,HB_cooling_water_m3,waste_water_m3,total_water_m3,waste_water_energy_MWh,water_consumption_cost,solar_export_revenues,wind_export_revenues,total_grid_export_revenues,Electrolyser_SOH,gross_solar_NPV,solar_cost_NPV,PV_opex,final_solar_curtailment_NPV,total_solar_BESS_charging_NPV,total_solar_H2_charging_NPV,PV_variable_opex_NPV,direct_solar_NPV,gross_wind_NPV,wind_cost_NPV,wind_opex,final_wind_curtailment_NPV,total_wind_BESS_charging_NPV,total_wind_H2_charging_NPV,wind_variable_opex_NPV,direct_wind_NPV,BESS_opex,BESS_NPV,electrolyser_opex_NPV,H2_storage_opex_NPV,H2_discharge_storage_NPV,HB_opex_NPV,NH3_storage_opex_NPV,NH3_fixed_opex_NPV,process_plant_fixed_opex_NPV,water_cost_NPV,H2_water_cost_NPV,NH3_water_cost_NPV,grid_import_NPV,grid_import_cost_NPV,solar_grid_export_NPV,wind_grid_export_NPV,max_energy_deficit_NPV,min_energy_deficit_NPV,grid_OPEX_NPV,final_NH3_prod_NPV,max_loads_NPV,min_loads_NPV,final_H2_prod_[tonnes]_NPV,final_NH3_prod_[tonnes]_NPV,H2_pipeline_opex_NPV,H2O_pipeline_opex_NPV,BESS_aug_cost,elect_aug_cost,electrolyser_stack_replacment,HB_refurbishment,grid_fixed_opex
11,876000.0,350400.0,0.0,857496.2475643852,0.0,0.0,0.0,0.0,973103.0782375387,555560.8784533845,857496.2475643852,653051.8244834854,696776.4890243943,696755.8278673695,696762.7149197112,661561.8558827408,625072.9570401374,17562.396539014004,839933.8510253713,293176.7094757522,204444.42308089972,1098948.1755165146,88732.2863948525,274540.7589073282,70096.33582642853,232423.29052424774,0.0,4326.0,271809.1627813214,4739.457799382402,205049.78041365935,0.0,205049.78041365935,4383.673008450787,0.003831882000394045,652446.4671507259,284416.64064871334,18635.950568423974,583078.0155889551,426.4485121503769,0.0,57600.0,1032244.477911648,623592.4604884573,652446.4671507259,18921.010310119796,18873.047106124468,47.963203995328215,0.0,0.0,0.0,0.0,0.0,0.0,332191.6576211017,-1515492.6369486547,0.0,352565.07052607165,0.0,320254.8095296242,300356.4802881228,19898.32924150141,0.0,0.0,94314.52196810096,0.0,94314.52196810096,158510.49698769822,79366.63866530248,0.0,79366.63866530248,0.0,0.0,0.0,0.0,133158.6821999427,133158.6821999427,0.0,604671.228608586,0.0,584820.86257108,623592.4604884573,10080.55403118615,55387.68049660852,0.8267414867145659,10079.731108896041,55383.13796096723,4.542535641288824,0.0,0.0,96232.96502458559,66.75275226242209,0.0,27039.999999999964,0.0,0.0,38771.376347625875,6131.999999999984,284416.4190789619,25351.814787755513,0.0,0.0,0.0,0.0,88910.48655506183,0.0,325679.56132005807,423383.2693098183,837973.3171849382,931.4431924816004,670378.6537479504,0.0,0.0,0.0,179.06765085174328,379258.0837465945,0.0,12909255.448174128,58894.14302256771,0.0,125793.2339556462,148.718172830468,267437.2653060179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.646193085098599,0.0,2722491.647578452,0.0,125793.3319527157,20095.979290074483,0.0,0.0,0.0,296498.7011047874,0.0,0.0,8368.486897928711,0.0,41713.93749266792,0.0,0.0,0.0,0.01026580560927018,275805.8502010161,430389.29883197026,245716.47370501736,4458.482023485015,24497.163256373453,0.01026580560927018,0.01026580560927018,0.0,0.0,0.0,0.0,0.0
12,876000.0,350400.0,0.0,852780.0182027811,0.0,0.0,0.0,0.0,976156.6009814116,557055.4962564581,852780.0182027811,652049.94033407,695871.6047599742,695850.9436029495,695857.830655291,660658.2945248421,620453.7069943463,17561.189721685787,835218.8284810954,293273.68879156513,200730.07786871117,1099950.05966593,92543.61092285402,274636.53140581294,73906.45353710183,232326.3112084348,0.0,4326.0,271900.6614769332,4740.961131072294,202713.5694516146,0.0,202713.5694516146,4395.025153745897,0.0038418052043233367,650066.4487511665,282880.7378262114,18637.15738575219,578265.7870562928,418.63599259984557,0.0,57600.0,1034442.7708807597,626685.1623866409,650066.4487511665,20991.813796388862,20942.623470805753,49.19032558310083,0.0,0.0,0.0,0.0,0.0,0.0,327253.8379871259,-1472349.9752876766,0.0,361484.9902959472,0.0,322812.61076404055,300595.0990842513,22217.51167978929,0.0,0.0,93387.06679651016,0.0,93387.06679651016,153696.75308985868,80170.01810075705,0.0,80170.01810075705,0.0,0.0,0.0,0.0,128341.40150545214,128341.40150545214,0.0,605696.1983164123,0.0,583527.8769622061,626685.1623866409,11221.689941580888,61657.335929421555,0.945967799675016,11220.689171355049,61652.13830414862,5.197625272939648,0.0,4.263256414560601e-14,96710.23165697278,66.60516801303574,0.0,27039.99999999917,0.0,0.0,43160.135150595044,6131.999999999992,282883.58755237167,25355.351584406544,0.0,0.0,0.0,0.0,98975.30528474342,0.0,362545.1352649989,471310.9775463971,932831.4180961394,1036.884150602074,746265.1344769115,0.0,0.0,0.0,200.0,347624.1145492979,0.0,12201147.798969809,52316.61754032786,0.0,115313.6266614992,139.14286092325014,246903.77369460286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.281922563479333,0.0,2546847.0251540355,0.0,115312.46500959362,18799.464497166446,0.0,0.0,0.0,304204.77855270536,0.0,0.0,8557.025877707902,0.0,38067.96091905324,0.0,0.0,1.7378581868411448e-14,0.009603495569962426,255459.6379204052,397916.8916184965,227076.0565533376,4574.368473020698,25133.769964620733,0.009603495569962426,0.009603495569962426,0.0,29341555.589332204,29341555.589332204,0.0,0.0
13,876000.0,350400.0,0.0,848089.728102666,0.0,0.0,0.0,0.0,975069.0216093987,556407.4724949871,848089.728102666,651036.8349785272,694959.5495469463,694938.8883899217,694945.775442263,659747.8462868012,615860.4716058775,17559.962590613217,830529.7655120527,293370.74350321153,197052.89312413876,1100963.1650214728,96317.8503790728,274732.3589863868,77679.46586224803,232229.25649678844,0.0,4326.0,271991.6569297192,4742.456194437889,203101.10399240244,0.0,203101.10399240244,4394.2541595665,0.0038411312583623244,644988.6241102635,283059.1306202855,18638.384516824764,573482.514027007,420.5243314502971,0.0,57600.0,1033111.0393635964,625557.8328679453,644988.6241102635,20800.070068945253,20749.213175109075,50.85689383617503,0.0,0.0,0.0,0.0,0.0,0.0,323289.9919315489,-1482276.5063353505,0.0,359830.32758267573,0.0,321698.63217871456,299762.8029887966,21935.829189917993,0.0,0.0,92828.4643622903,0.0,92828.4643622903,150503.77333312333,79957.75423613528,0.0,79957.75423613528,0.0,0.0,0.0,0.0,125202.72834148187,125202.72834148187,0.0,604757.4904072522,0.0,582872.5181111705,625557.8328679453,11098.105828468591,60978.63195003872,0.9683338506507051,11097.142681056399,60973.3114343758,5.3205156629159625,0.0,5.684341886080802e-14,96536.26184653146,66.53036389809046,0.0,27039.9999999989,0.0,0.0,42685.04236502707,6131.999999999994,283058.85822853784,25301.044991641465,0.0,0.0,0.0,0.0,97885.29340709299,0.0,358554.35586622776,466120.44479568093,922560.0940690015,1025.464978550498,738048.0752552013,0.0,0.0,0.0,198.0,318628.7390961077,0.0,11478809.92464583,47038.875888860646,0.0,106345.68972921789,129.88711025413474,227208.40760385044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.941153365835506,0.0,2382534.3138537747,0.0,106345.79206725628,17586.595819929902,0.0,0.0,0.0,277285.90480275947,0.0,0.0,7814.621353810832,0.0,34875.81039114291,0.0,0.0,2.1356168194668445e-14,0.00898391521061001,235023.13129569966,366335.07350942463,209043.22444908603,4169.577049814283,22909.774716307387,0.00898391521061001,0.00898391521061001,0.0,0.0,0.0,0.0,0.0
14,876000.0,350400.0,0.0,843425.2345981013,0.0,0.0,0.0,0.0,973992.040795398,555759.0611212893,843425.2345981013,650011.5112553957,694036.8948045128,694016.233647488,694023.1206998298,658826.8523769449,611292.726244417,17558.56461454666,825866.6699835546,293467.49164631584,193413.7233427054,1101988.4887446042,100053.76830361043,274827.7091534245,81413.98581071911,232132.50835368416,0.0,4326.0,272082.35343450203,4743.94634734924,203507.93668879996,0.0,203507.93668879996,4393.17268840742,0.0038401859164400517,639917.2979093012,283226.2023383756,18639.782492891318,568722.3929168126,422.6296701670341,0.0,57600.0,1031640.3817341337,624422.5693677359,639917.2979093012,20610.472873680024,20557.96416124114,52.50871243888331,0.0,0.0,0.0,0.0,0.0,0.0,319331.4037536211,-1493541.5711848605,0.0,357787.6989818317,0.0,320585.89415568014,298929.6182885775,21656.2758671027,0.0,0.0,92281.26508897883,0.0,92281.26508897883,147332.1468848443,79717.99177979806,0.0,79717.99177979806,0.0,0.0,0.0,0.0,122085.24733047742,122085.24733047742,0.0,603811.8226242781,0.0,582208.0554696143,624422.5693677359,10975.697244418237,60306.05718334842,0.9898862185246413,10974.712521150888,60300.6182480818,5.438935266618909,0.0,2.842170943040401e-14,96361.06766181703,66.45452065627376,0.0,27039.99999999891,0.0,0.0,42214.24002834384,6131.999999999992,283225.92846859805,25246.89955436686,0.0,0.0,0.0,0.0,96805.64969576887,0.0,354599.6162380887,460979.284265566,912384.5501994235,1014.1544253842454,729907.640159539,0.0,0.0,0.0,196.02,292051.8719180453,0.0,10798891.722767528,42274.31615018426,0.0,98072.31179702084,121.24726530671629,209081.2153227744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622369277717086,0.0,2228822.422637402,0.0,98072.40662958918,16451.976734773132,0.0,0.0,0.0,252744.26693843695,0.0,0.0,7136.7643947036995,0.0,31954.125993211415,0.0,0.0,9.841552163441679e-15,0.008404307777667428,216218.0745500465,337263.0875611857,192442.0416626852,3800.5418789319365,20882.10805879679,0.008404307777667428,0.008404307777667428,0.0,0.0,0.0,0.0,0.0
15,876000.0,350400.0,0.0,838786.3958078118,0.0,0.0,0.0,0.0,972900.7940672744,555105.6433993826,838786.3958078118,648969.2403637016,693110.8598404482,693090.1986834236,693097.0857357647,657902.5124807836,606750.6150959474,17557.174327348475,821229.2214804634,293564.2192881357,189817.15544411022,1103030.7596362983,103747.06384402554,274923.0465080462,85105.89106393604,232035.78071186427,0.0,4326.0,272172.8186148211,4745.432701281696,203914.94993809523,0.0,203914.94993809523,4392.027068178655,0.003839184500156166,634871.4458697166,283392.9027964078,18641.172780089506,563987.9378830367,424.7946281757785,0.0,57600.0,1030167.3453048506,623279.9321210762,634871.4458697166,20422.618832351272,20368.467953194908,54.150879156364525,0.0,0.0,0.0,0.0,0.0,0.0,315407.0353773994,-1505070.9992462203,0.0,355741.86947777757,0.0,319464.410492317,298085.14040709654,21379.270085220476,0.0,0.0,91741.93525388106,0.0,91741.93525388106,144187.41853956602,79477.68158395238,0.0,79477.68158395238,0.0,0.0,0.0,0.0,118994.7095194742,118994.7095194742,0.0,602857.0420143646,0.0,581531.9228083005,623279.9321210762,10854.406826599148,59639.62576916495,1.0107367271305354,10853.401153260895,59634.072270664234,5.553498500717227,0.0,4.263256414560601e-14,96184.73555846307,66.37734537248036,0.0,27039.999999998952,0.0,0.0,41747.73803841539,6131.9999999999845,283392.6315220477,25192.709020091814,0.0,0.0,0.0,0.0,95735.86821060452,0.0,350680.99952268996,455885.0867171644,902301.954450459,1002.9471907777615,721841.5635603672,0.0,0.0,0.0,194.0598,267691.78490552626,0.0,10158926.29647125,37976.18362050932,0.0,90442.42937220099,113.18140332505124,192396.8705575758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324151904961144,0.0,2085027.427628537,0.0,90442.51594718365,15390.558880916798,0.0,0.0,0.0,230369.8027700785,0.0,0.0,6517.710963125771,0.0,29278.68468246553,0.0,0.0,1.3605832484020755e-14,0.007862094372656626,198914.66809568426,310493.29293073766,177157.40412027243,3464.0947349947405,19033.49643370158,0.007862094372656626,0.007862094372656626,0.0,0.0,0.0,0.0,0.0
16,876000.0,350400.0,0.0,834173.0706308688,0.0,0.0,0.0,0.0,971803.4256924185,554456.6588924703,834173.0706308688,647916.8714923259,692178.5627613934,692157.9016043686,692164.7886567104,656972.0347970556,602234.3967129197,17555.791686729877,816617.278944139,293661.326082051,186256.199138543,1104083.1285076742,107405.12694350797,275018.7706613428,88762.57152279987,231938.673917949,0.0,4326.0,272263.5462942578,4746.923372939104,204328.34653274214,0.0,204328.34653274214,4390.811904001258,0.0038381222937073933,629844.7240981268,283551.5717669997,18642.555420708104,559278.6122869545,427.0065393328428,0.0,57600.0,1028650.1126363866,622126.9399866392,629844.7240981268,20234.723449779907,20178.93975231109,55.7836974688029,0.0,0.0,0.0,0.0,0.0,0.0,311504.07932826725,-1516923.9780098633,0.0,353578.1675376549,0.0,318340.64476985944,297234.27462751424,21106.370142345226,0.0,0.0,91213.85315640939,0.0,91213.85315640939,141067.268141249,79222.95803060889,0.0,79222.95803060889,0.0,0.0,0.0,0.0,115928.71571934561,115928.71571934561,0.0,601891.9493332104,0.0,580841.362888334,622126.9399866392,10734.175634582687,58979.01413522337,1.0309045540402964,10733.149668056618,58973.3498244869,5.664310736485145,0.0,2.842170943040401e-14,96006.80548589616,66.29852332933842,0.0,27039.999999998945,0.0,0.0,41285.30989465632,6131.999999999992,283551.30456335103,25138.552421903347,0.0,0.0,0.0,0.0,94675.4290970193,0.0,346796.6031151134,450835.3766524728,892307.4088646056,991.8378286354402,713845.9270916847,0.0,0.0,0.0,192.119202,245363.57611847547,0.0,9556588.493452465,34099.2598121258,0.0,83403.74983347997,105.65176911440385,177040.43240526508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.045174362705587,0.0,1950509.5290718575,0.0,83403.8284287321,14397.619598277006,0.0,0.0,0.0,209970.56322659802,0.0,0.0,5951.839351097181,0.0,26829.632830362316,0.0,0.0,8.359958515527346e-15,0.007354862477646521,182992.35035161444,285846.15376248665,163087.82124274428,3157.34925174837,17348.080792414166,0.007354862477646521,0.007354862477646521,0.0,0.0,0.0,0.0,0.0
17,876000.0,350400.0,0.0,829585.1187423992,0.0,0.0,0.0,0.0,970705.930394073,553820.4546220724,829585.1187423992,646855.8103997405,691232.6316111269,691211.9704541023,691218.8575064439,656027.9130354415,597743.6384947287,17554.41665063468,812030.7020917644,293758.5197523296,182729.30834265862,1105144.1896002595,111029.21140967103,275114.58929552627,92385.28095286773,231841.48024767038,0.0,4326.0,272355.07931616716,4748.4272847379425,204737.9970144056,0.0,204737.9970144056,4389.6240178474945,0.003837083931684873,624847.1217279936,283710.1486075834,18643.930456803297,554594.569596623,429.20695988097503,0.0,57600.0,1027123.1713985994,620972.5567850493,624847.1217279936,20048.016739186714,19990.190117566428,57.82662162028372,0.0,0.0,0.0,0.0,0.0,0.0,307632.73028971435,-1528715.463473604,0.0,351425.62428500724,0.0,317214.3914382792,296377.0597636063,20837.33167467284,0.0,0.0,90690.89171929943,0.0,90690.89171929943,137969.95170594566,78971.88686446928,0.0,78971.88686446928,0.0,0.0,0.0,0.0,112885.4637823437,112885.4637823437,0.0,600924.275317154,0.0,580144.7702641014,620972.5567850493,10615.150822130625,58325.03113177042,1.0580778134984332,10614.097588168723,58319.21751741054,5.813614359881502,0.0,1.4210854715202004e-14,95828.66074345243,66.21901269993168,0.0,27039.999999998792,0.0,0.0,40827.52179223926,6131.999999999994,283709.8838788749,25084.487923601955,0.0,0.0,0.0,0.0,93625.63025119212,0.0,342951.1830548101,445836.33452948625,882413.1478354887,980.8399359648699,705930.5182683908,0.0,0.0,0.0,190.19800998,224897.76631320175,0.0,8989686.884386275,30602.873750152525,0.0,76912.80583969782,98.62296425821268,162908.57223557887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78419537156329,0.0,1824670.204615608,0.0,76912.87760677017,13468.740914517197,0.0,0.0,0.0,191375.4154263951,0.0,0.0,5434.950653994094,0.0,24585.999087763605,0.0,0.0,3.852515444943477e-15,0.006880355221024164,168343.59465664532,263155.1489539126,150138.88312254296,2877.7320796134372,15811.721938271934,0.006880355221024164,0.006880355221024164,0.0,0.0,0.0,0.0,0.0
18,876000.0,350400.0,0.0,825022.4005893159,0.0,0.0,0.0,0.0,969607.1295081689,553181.7991896626,825022.4005893159,645784.7878979968,690270.3250749217,690249.6639178974,690256.5509702383,655067.4560271023,593278.0033814254,17553.049177238005,807469.351412078,293855.6027921094,179237.61269131908,1106215.2121020032,114617.99010079032,275210.30486190936,95972.69217059034,231744.39720789058,0.0,4326.0,272446.802483824,4749.934324992321,205148.32094051328,0.0,205148.32094051328,4388.41586805354,0.003836027856690157,619874.0796488026,283866.8482228018,18645.297930199973,549935.8662117216,431.4153208536504,0.0,57600.0,1025557.9102007428,619821.1028820183,619874.0796488026,19862.916421511683,19802.522293051916,60.39412845976092,0.0,0.0,0.0,0.0,0.0,0.0,303782.7414110977,-1540609.417657783,0.0,349205.3953416327,0.0,316091.33823770494,295519.24496416765,20572.093273537314,0.0,0.0,90166.17157819805,0.0,90166.17157819805,134898.30482611203,78718.26500678767,0.0,78718.26500678767,0.0,0.0,0.0,0.0,109867.89720775743,109867.89720775743,0.0,599957.924185006,0.0,579446.2250399285,619821.1028820183,10497.395295863485,57678.0222379847,1.0941154029393896,10496.305931910276,57672.01061489164,6.0116230930735695,0.0,9.258371846954105e-12,95650.96805119152,66.13927919643059,0.0,27039.999999999432,0.0,0.0,40374.61556658923,6131.999999999992,283866.5859473009,25030.407618354577,0.0,0.0,0.0,0.0,92587.02650951596,0.0,339146.77075935,440890.6024262665,872624.3996951325,969.9593253377863,698099.5197561061,0.0,0.0,0.0,188.2960298802,206139.0125331605,0.0,8456156.186402703,27451.44837682507,0.0,70926.53202693409,92.06128620272723,149904.69830225297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5400537346882386,0.0,1706949.5462533107,0.0,70926.59755874597,12599.789887774152,0.0,0.0,0.0,174426.22836616938,0.0,0.0,4962.922187608951,0.0,22528.801108610733,0.0,0.0,2.313284619705692e-12,0.006436461335796798,154867.68602167378,242264.76284662785,138217.277197347,2622.8653899746805,14411.354819591561,0.006436461335796798,0.006436461335796798,0.0,0.0,0.0,2531434.9112426033,0.0
19,876000.0,350400.0,0.0,820484.7773860747,0.0,0.0,0.0,0.0,968493.869983572,552544.7345488437,820484.7773860747,644698.9075224565,689295.4504312499,689274.7892742251,689281.6763265666,654094.5476682439,588837.4369243869,17551.689224945017,802933.0881611299,293952.6595383121,175785.86986361822,1107301.0924775433,118166.78967469395,275306.0016558191,99520.13179220099,231647.34046168785,0.0,4326.0,272538.4814337993,4751.4406415752555,205560.3072185014,0.0,205560.3072185014,4387.168462200895,0.003834937466958824,614924.4701675733,284015.5110867994,18646.657882492964,545302.2790294944,433.6607952334146,0.0,57600.0,1023979.1093179121,618662.9057896447,614924.4701675733,19680.28981858251,19617.35074493229,62.93907365021941,0.0,0.0,0.0,0.0,0.0,0.0,299957.3652833104,-1552672.1626113094,0.0,346978.95090866304,0.0,314967.1048842629,294658.5358248132,20308.56905944967,0.0,0.0,89646.85419613024,0.0,89646.85419613024,131855.56706273995,78454.9440244402,0.0,78454.9440244402,0.0,0.0,0.0,0.0,106879.3780872822,106879.3780872822,0.0,598982.3561272046,0.0,578736.7261414051,618662.9057896447,10380.734488349757,57037.02829197431,1.1289309680788804,10379.61021817125,57030.82537456728,6.202917407026815,0.0,9.102052445086883e-12,95472.23474804242,66.05829541620878,0.0,27039.99999999933,0.0,0.0,39925.919804381956,6131.999999999992,284015.2512429416,24976.188975457753,0.0,0.0,0.0,0.0,91558.07818724487,0.0,335377.726356809,435990.8485106898,862926.6530547438,959.1798667235178,690341.3224437952,0.0,0.0,0.0,186.413069581398,188944.92899928856,0.0,7954050.107578775,24612.664440314566,0.0,65404.310914548216,85.93529889449862,137936.35405502171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3116631711599647,0.0,1596823.7690756775,0.0,65404.37075256181,11786.900217595174,0.0,0.0,0.0,158974.90818777453,0.0,0.0,4532.065755447622,0.0,20644.281244388243,0.0,0.0,2.096061621598503e-12,0.00602120576574539,142468.47964848287,223029.12929509033,127242.4894595417,2390.522280145596,13134.74370029233,0.00602120576574539,0.00602120576574539,0.0,0.0,0.0,0.0,0.0
20,876000.0,350400.0,0.0,815972.1111104514,0.0,0.0,0.0,0.0,967378.5305210609,551901.0516287537,815972.1111104514,643603.8794873639,688310.5997912586,688289.9386342338,688296.8256865753,653111.6524984996,584422.0510213028,17550.336752389634,798421.7743580618,294049.9399108514,172368.2316230876,1108396.1205126361,121681.70828776383,275401.929555803,103033.69793271547,231550.06008914858,0.0,4326.0,272629.6561495498,4752.938673416983,205974.4446782634,0.0,205974.4446782634,4385.880321410361,0.0038338114697643016,609997.666432188,284165.32094703085,18648.01035504834,540693.4201274564,435.95506655451794,0.0,57600.0,1022414.8868444939,617496.0747116334,609997.666432188,19499.94266179768,19434.468339479237,65.47432231842933,0.0,0.0,0.0,0.0,0.0,0.0,296166.85532938316,-1564877.0553003757,0.0,344824.11374169006,0.0,313830.81110280484,293783.9953115111,20046.815791293753,0.0,0.0,89135.34569899156,0.0,89135.34569899156,128840.8907952337,78190.61883515789,0.0,78190.61883515789,0.0,0.0,0.0,0.0,103919.03306359364,103919.03306359364,0.0,597995.8746162261,0.0,578014.5331472508,617496.0747116334,10265.129302162162,56401.834472532944,1.1627776570090134,10263.971096343987,56395.44558430762,6.388888225324249,0.0,9.08073616301408e-12,95292.16904578569,65.97586270371542,0.0,27039.999999999578,0.0,0.0,39481.28413077298,6131.999999999991,284165.0635134212,24921.857731640055,0.0,0.0,0.0,0.0,90538.44044507027,0.0,331642.7866984936,431135.4306908108,853316.6578343746,948.4979475197838,682653.3262674997,0.0,0.0,0.0,184.54893888558402,173185.0063500392,0.0,7481534.589658654,22056.16853315746,0.0,60312.26761176594,80.21620959517567,126920.90566890684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0980074826980317,0.0,1493802.8807482144,0.0,60312.32225044869,11026.455042266452,0.0,0.0,0.0,144888.92332805373,0.0,0.0,4138.741566930468,0.0,18918.42282438404,0.0,0.0,1.9273297808112806e-12,0.005632740877632785,131059.70187452006,205320.07732860328,117137.56613671937,2178.7098592862153,11970.938624343831,0.005632740877632785,0.005632740877632785,0.0,0.0,0.0,0.0,0.0
21,876000.0,350400.0,0.0,811484.2644993439,0.0,0.0,0.0,0.0,966254.8680097029,551263.7452024481,811484.2644993439,642496.4090036384,687309.6734649863,687289.0123079617,687295.8993603031,652112.670887388,580030.9497406856,17548.991718433314,793935.2727809106,294146.68524134177,168987.85549570547,1109503.5909963616,125158.82974563625,275497.329852337,106509.47435663159,231453.31475865823,0.0,4326.0,272720.4440366821,4754.430350235374,206381.4701649825,0.0,206381.4701649825,4384.569929898503,0.003832666022638552,605102.7943343616,284311.2110753069,18649.355389004668,536109.910930487,438.2858952247154,0.0,57600.0,1020866.0142292308,616323.6581267067,605102.7943343616,19321.02133038303,19253.031249508364,67.99008087466427,0.0,0.0,0.0,0.0,0.0,0.0,292411.3686133447,-1577151.5787453675,0.0,342759.7852864983,0.0,312691.42572101677,292903.5813843673,19787.844336649407,0.0,0.0,88629.83687179007,0.0,88629.83687179007,125852.04587581677,77929.48586573784,0.0,77929.48586573784,0.0,0.0,0.0,0.0,100984.55608118107,100984.55608118107,0.0,597002.3817517371,0.0,577282.5274959623,616323.6581267067,10150.62316783521,55772.67940879687,1.1955007422499617,10149.432151658779,55766.1107233999,6.568685396977812,0.0,0.0,95111.24138652069,65.89230995274082,0.0,27039.999999999403,0.0,0.0,39040.875586157774,6131.999999999994,284310.9560307203,24867.48979463571,0.0,0.0,0.0,0.0,89528.49634030656,0.0,327943.35492372554,426326.17304907885,843798.0243131111,937.9175807079736,675038.4194504889,0.0,0.0,0.0,182.70344949672818,158739.62102775485,0.0,7036881.427401153,19754.23414016884,0.0,55615.8823883044,74.87726566673655,116783.44975722494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8981360322013843,0.0,1397428.5013451038,0.0,55615.932279205306,10315.070845991197,0.0,0.0,0.0,132048.57761333935,0.0,0.0,3779.5084119670564,0.0,17337.448589295553,0.0,0.0,0.0,0.005269338240366153,120563.0080600929,189015.2875098757,107836.22286720035,1985.6282436380038,10910.050114794356,0.005269338240366153,0.005269338240366153,0.0,0.0,0.0,0.0,0.0
